absolute_resolution_multiplier,absolute_term_enabled,arm,attack_cost_model,attacker_capability,capability_ratio,cell_id,collapse_severity,defender_capability,defense_cost_model,defense_input_count,effective_attack_cost,effective_defense_cost,elapsed_seconds,failure_count,failure_rate,frontier_validator_count,institution_alone_corner,institution_hidden_count,institution_hidden_rate,institution_validator_count,mean_measured_rank,mean_seconds_per_run,merge_rule,n,pairwise_checks,partition_corruption_count,partition_corruption_rate,pass_name,rank_visible_failure_count,rank_visible_failure_rate,resolution_probability,structural_point_index,true_effective_rank,validator_set_size
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,db0fbb0d4bcf2c611a0c,0.0,3.16,pairwise_exact,4,2.0,6.0,0.006618029437959194,164,0.82,1,False,0,0.0,1,3.14,3.309014718979597e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.46245570778355954,0,2,2
1.0,True,false_cluster_injection,linear,1.0,1.0,dba7fdec3a0df2ac3ecd,0.0,1.0,pairwise_exact,18,16.0,153.0,0.014932503923773766,117,0.585,15,False,0,0.0,1,16.72,7.466251961886883e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.6259168704156479,12,16,16
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,dc6bb72058e3327a9524,0.66,3.16,pairwise_exact,18,7.0,153.0,0.018103978596627712,188,0.94,15,False,0,0.0,1,8.425,9.051989298313856e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.29242965906028096,14,7,16
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,e6a2633040a1c8c018d3,0.66,0.316,pairwise_exact,10,5.0,45.0,0.007594222202897072,176,0.88,7,False,0,0.0,1,6.37,3.797111101448536e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.3008800227036437,10,5,8
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,e88d9577f1e572852393,0.66,0.316,pairwise_exact,66,23.0,2145.0,0.01589100807905197,197,0.985,63,False,0,0.0,1,24.7,7.945504039525985e-05,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.16040328314984664,22,23,64
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,ec8ed65d7625e3beb74f,0.33,3.16,pairwise_exact,6,4.0,15.0,0.006611278280615807,125,0.625,3,False,0,0.0,1,4.8,3.305639140307903e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.5792129355996246,5,4,4
1.0,True,false_cluster_injection,linear,1.0,1.0,f041001300ee415c6088,0.0,1.0,pairwise_exact,10,8.0,45.0,0.0069878846406936646,131,0.655,7,False,0,0.0,1,8.845,3.493942320346832e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.5871559633027523,8,8,8
1.0,True,false_cluster_injection,linear,1.0,1.0,f338d8c5b9bee112baa5,0.0,1.0,pairwise_exact,6,4.0,15.0,0.012620709836483002,142,0.71,3,False,0,0.0,1,4.915,6.310354918241501e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.5161290322580645,4,4,4
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,f5a0b35f273fb6d2c922,1.0,3.16,pairwise_exact,18,2.0,153.0,0.012985709123313427,200,1.0,15,False,0,0.0,1,3.92,6.492854561656713e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.03263663286018876,15,2,16
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,f7d90f0503931bf691f0,1.0,0.316,pairwise_exact,6,2.0,15.0,0.006622228771448135,197,0.985,3,False,0,0.0,1,3.67,3.3111143857240677e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.17120942932925415,7,2,4
1.0,True,false_cluster_injection,linear,1.0,1.0,f9b4677c9ac765c35a21,1.0,1.0,pairwise_exact,6,2.0,15.0,0.012920530512928963,191,0.955,3,False,0,0.0,1,3.56,6.460265256464482e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.21052631578947367,7,2,4
