absolute_resolution_multiplier,absolute_term_enabled,arm,attack_cost_model,attacker_capability,capability_ratio,cell_id,collapse_severity,defender_capability,defense_cost_model,defense_input_count,effective_attack_cost,effective_defense_cost,elapsed_seconds,failure_count,failure_rate,frontier_validator_count,institution_alone_corner,institution_hidden_count,institution_hidden_rate,institution_validator_count,mean_measured_rank,mean_seconds_per_run,merge_rule,n,pairwise_checks,partition_corruption_count,partition_corruption_rate,pass_name,rank_visible_failure_count,rank_visible_failure_rate,resolution_probability,structural_point_index,true_effective_rank,validator_set_size
1.0,False,false_cluster_injection,superlinear,1.0,1.0,a9f6fe49d978f9f2858d,0.0,1.0,static_baseline,10,22.627416997969522,1.0,0.014342863112688065,2,0.01,7,False,0,0.0,1,8.01,7.171431556344033e-05,threshold_greedy_complete_linkage,200,45,0,0.0,complete_linkage,0,0.0,0.994506078188917,8,8,8
1.0,False,false_cluster_injection,superlinear,1.0,1.0,b3b31c6607c92982b2d8,0.0,1.0,pairwise_exact,34,181.01933598375618,561.0,0.016588440164923668,32,0.16,31,False,0,0.0,1,32.175,8.294220082461833e-05,threshold_greedy_complete_linkage,200,561,0,0.0,complete_linkage,0,0.0,0.9117038616978231,16,32,32
1.0,False,false_cluster_injection,linear,1.0,1.0,b6deb5d70f8e2cf9fa43,0.66,1.0,static_baseline,66,43.0,1.0,0.03241238463670015,1,0.005,63,False,0,0.0,1,43.005,0.00016206192318350077,threshold_greedy_complete_linkage,200,2145,0,0.0,complete_linkage,0,0.0,0.9994594594594595,22,43,64
1.0,False,false_cluster_injection,superlinear,1.0,1.0,b6f4a487c6d2b392c2ce,0.33,1.0,pairwise_exact,6,8.0,15.0,0.00784352421760559,102,0.51,3,False,0,0.0,1,4.625,3.921762108802795e-05,threshold_greedy_complete_linkage,200,15,0,0.0,complete_linkage,0,0.0,0.6808510638297872,5,4,4
1.0,False,false_cluster_injection,linear,1.0,1.0,c7b46da5961108797344,1.0,1.0,pairwise_exact,10,2.0,45.0,0.00839516893029213,198,0.99,7,False,0,0.0,1,3.845,4.197584465146065e-05,threshold_greedy_complete_linkage,200,45,0,0.0,complete_linkage,0,0.0,0.08163265306122448,11,2,8
1.0,False,false_cluster_injection,linear,1.0,1.0,cb7f0bdac0e449ed28f5,0.33,1.0,static_baseline,66,64.0,1.0,0.03488973341882229,0,0.0,63,False,0,0.0,1,64.0,0.00017444866709411143,threshold_greedy_complete_linkage,200,2145,0,0.0,complete_linkage,0,0.0,0.9997559189650964,21,64,64
1.0,False,false_cluster_injection,superlinear,1.0,1.0,cf59c1b101b63accf677,1.0,1.0,pairwise_exact,66,2.8284271247461903,2145.0,0.015505627728998661,200,1.0,63,False,0,0.0,1,4.0,7.752813864499331e-05,threshold_greedy_complete_linkage,200,2145,0,0.0,complete_linkage,0,0.0,0.0026302914099545806,23,2,64
1.0,False,false_cluster_injection,superlinear,1.0,1.0,d0730a4415ae44dec73c,1.0,1.0,static_baseline,34,2.8284271247461903,1.0,0.02313245367258787,51,0.255,31,False,0,0.0,1,2.28,0.00011566226836293935,threshold_greedy_complete_linkage,200,561,0,0.0,complete_linkage,0,0.0,0.8497788951776651,19,2,32
1.0,False,false_cluster_injection,linear,1.0,1.0,d4e48d028eb954409657,1.0,1.0,pairwise_exact,6,2.0,15.0,0.007226509973406792,191,0.955,3,False,0,0.0,1,3.55,3.613254986703396e-05,threshold_greedy_complete_linkage,200,15,0,0.0,complete_linkage,0,0.0,0.21052631578947367,7,2,4
1.0,False,false_cluster_injection,linear,1.0,1.0,d771c18dcc0a40c49b87,0.66,1.0,static_baseline,18,11.0,1.0,0.018394703045487404,3,0.015,15,False,0,0.0,1,11.015,9.197351522743702e-05,threshold_greedy_complete_linkage,200,153,0,0.0,complete_linkage,0,0.0,0.9918032786885246,14,11,16
1.0,False,false_cluster_injection,linear,1.0,1.0,d89b82a9d7328ffef6b8,0.0,1.0,static_baseline,4,2.0,1.0,0.007587694562971592,73,0.365,1,False,0,0.0,1,2.4,3.793847281485796e-05,threshold_greedy_complete_linkage,200,6,0,0.0,complete_linkage,0,0.0,0.8,0,2,2
1.0,False,false_cluster_injection,linear,1.0,1.0,d929d02a0cb0bc228b11,0.33,1.0,static_baseline,6,4.0,1.0,0.008391830138862133,20,0.1,3,False,0,0.0,1,4.1,4.1959150694310664e-05,threshold_greedy_complete_linkage,200,15,0,0.0,complete_linkage,0,0.0,0.9411764705882353,5,4,4
1.0,False,false_cluster_injection,linear,1.0,1.0,da2652ab566d932972b0,1.0,1.0,static_baseline,66,2.0,1.0,0.022781788371503353,67,0.335,63,False,0,0.0,1,2.385,0.00011390894185751676,threshold_greedy_complete_linkage,200,2145,0,0.0,complete_linkage,0,0.0,0.8,23,2,64
1.0,False,false_cluster_injection,superlinear,1.0,1.0,dc2b3df210445a2ee105,1.0,1.0,pairwise_exact,4,2.8284271247461903,6.0,0.007626207545399666,157,0.785,1,False,0,0.0,1,3.045,3.813103772699833e-05,threshold_greedy_complete_linkage,200,6,0,0.0,complete_linkage,0,0.0,0.4852813742385704,3,2,2
1.0,False,false_cluster_injection,superlinear,1.0,1.0,dc62a4170becf94bc4f2,1.0,1.0,pairwise_exact,6,2.8284271247461903,15.0,0.007492692209780216,188,0.94,3,False,0,0.0,1,3.47,3.746346104890108e-05,threshold_greedy_complete_linkage,200,15,0,0.0,complete_linkage,0,0.0,0.27384877586728346,7,2,4
1.0,False,false_cluster_injection,superlinear,1.0,1.0,dccb72a34a829c9adef6,0.66,1.0,pairwise_exact,66,281.96985654498604,2145.0,0.030935301445424557,55,0.275,63,False,0,0.0,1,43.3,0.0001546765072271228,threshold_greedy_complete_linkage,200,2145,0,0.0,complete_linkage,0,0.0,0.8496815333143194,22,43,64
1.0,False,false_cluster_injection,superlinear,1.0,1.0,e16fab3c978af11b66c7,0.0,1.0,static_baseline,34,181.01933598375618,1.0,0.013479704037308693,0,0.0,31,False,0,0.0,1,32.0,6.739852018654347e-05,threshold_greedy_complete_linkage,200,561,0,0.0,complete_linkage,0,0.0,0.9998273963056777,16,32,32
1.0,False,false_cluster_injection,linear,1.0,1.0,e198b432953b144afc00,0.66,1.0,static_baseline,6,3.0,1.0,0.00837607029825449,41,0.205,3,False,0,0.0,1,3.205,4.188035149127245e-05,threshold_greedy_complete_linkage,200,15,0,0.0,complete_linkage,0,0.0,0.9,6,3,4
1.0,False,false_cluster_injection,linear,1.0,1.0,e37dc130d1701eac1e8a,0.0,1.0,static_baseline,66,64.0,1.0,0.022074928507208824,0,0.0,63,False,0,0.0,1,64.0,0.00011037464253604412,threshold_greedy_complete_linkage,200,2145,0,0.0,complete_linkage,0,0.0,0.9997559189650964,20,64,64
1.0,False,false_cluster_injection,superlinear,1.0,1.0,e870636bb87746c9a470,1.0,1.0,pairwise_exact,34,2.8284271247461903,561.0,0.026606681756675243,200,1.0,31,False,0,0.0,1,3.99,0.00013303340878337622,threshold_greedy_complete_linkage,200,561,0,0.0,complete_linkage,0,0.0,0.009982856833143915,19,2,32
1.0,False,false_cluster_injection,superlinear,1.0,1.0,e873b90fd8fd0423d143,0.33,1.0,pairwise_exact,34,181.01933598375618,561.0,0.01396698597818613,41,0.205,31,False,0,0.0,1,32.21,6.983492989093065e-05,threshold_greedy_complete_linkage,200,561,0,0.0,complete_linkage,0,0.0,0.9117038616978231,17,32,32
1.0,False,false_cluster_injection,linear,1.0,1.0,ece47df7602ff2ef9708,0.0,1.0,pairwise_exact,4,2.0,6.0,0.006632876582443714,170,0.85,1,False,0,0.0,1,3.195,3.316438291221857e-05,threshold_greedy_complete_linkage,200,6,0,0.0,complete_linkage,0,0.0,0.4,0,2,2
1.0,False,false_cluster_injection,superlinear,1.0,1.0,ed5209df687746dcedaf,0.66,1.0,pairwise_exact,4,2.8284271247461903,6.0,0.007642311975359917,156,0.78,1,False,0,0.0,1,3.045,3.821155987679958e-05,threshold_greedy_complete_linkage,200,6,0,0.0,complete_linkage,0,0.0,0.4852813742385704,2,2,2
1.0,False,false_cluster_injection,superlinear,1.0,1.0,f18832fc052d5ebe56f2,0.66,1.0,static_baseline,10,14.696938456699069,1.0,0.014867078512907028,7,0.035,7,False,0,0.0,1,6.035,7.433539256453514e-05,threshold_greedy_complete_linkage,200,45,0,0.0,complete_linkage,0,0.0,0.9887869285221614,10,6,8
1.0,False,false_cluster_injection,linear,1.0,1.0,f4290c5a7bd77896ebef,0.33,1.0,pairwise_exact,34,32.0,561.0,0.023425649851560593,109,0.545,31,False,0,0.0,1,32.66,0.00011712824925780296,threshold_greedy_complete_linkage,200,561,0,0.0,complete_linkage,0,0.0,0.6460567823343849,17,32,32
1.0,False,false_cluster_injection,superlinear,1.0,1.0,f8b78be2c3e3cd755156,0.0,1.0,pairwise_exact,66,512.0,2145.0,0.03503110259771347,20,0.1,63,False,0,0.0,1,64.1,0.00017515551298856734,threshold_greedy_complete_linkage,200,2145,0,0.0,complete_linkage,0,0.0,0.9385615673244924,20,64,64
1.0,False,false_cluster_injection,superlinear,1.0,1.0,fd70ac99da6b74e6f86a,0.0,1.0,static_baseline,4,2.8284271247461903,1.0,0.009119964204728603,52,0.26,1,False,0,0.0,1,2.285,4.5599821023643015e-05,threshold_greedy_complete_linkage,200,6,0,0.0,complete_linkage,0,0.0,0.8497788951776651,0,2,2
