wb_repro_floor,wb_repro_threshold,phi,reproduction_rate,alpha,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,final_avg_well_being,total_births,total_deaths
0.2,0.5,5.0,0.063,1.0,7,False,True,False,177,11,0.0,0.0,0.8074742442905831,2684,2707
0.2,0.5,5.0,0.063,1.0,8,False,True,False,85,10,0.0,0.0,0.8022447178630797,2198,2313
0.2,0.5,5.0,0.063,1.0,9,False,True,False,98,10,0.0,0.0,0.8038982345730853,2364,2466
0.2,0.5,5.0,0.063,1.0,10,False,True,False,114,10,0.0,0.0,0.8343669089238377,2317,2403
0.2,0.5,5.0,0.063,1.0,11,False,True,False,177,10,0.0,0.0,0.7920388027620036,2943,2966
0.2,0.5,5.0,0.063,1.0,12,False,True,False,64,11,0.0,0.0,0.8125151206839417,2427,2563
0.2,0.5,5.0,0.063,1.0,13,False,True,False,232,11,0.0,0.0,0.800995066000468,3459,3427
0.2,0.5,5.0,0.063,1.0,14,False,True,False,89,10,0.0,0.0,0.8133724028668121,1711,1822
0.2,0.5,5.0,0.066,1.0,0,True,False,False,288,11,4.491966829671331,0.10178291082408311,0.8108209797532444,4017,3929
0.2,0.5,5.0,0.066,1.0,1,True,False,False,413,11,6.209262258589746,0.1447185430293902,0.7996838276114822,4040,3827
0.2,0.5,5.0,0.066,1.0,2,True,False,False,307,11,4.778597478533764,0.10894921891897562,0.8162297753031911,3857,3750
0.2,0.5,5.0,0.066,1.0,5,True,False,False,312,11,4.939157860072351,0.11296353208125116,0.7990280713725187,3608,3496
0.2,0.5,5.0,0.066,1.0,3,True,False,False,365,11,5.700367754355701,0.1319952185839012,0.8093538381258375,4040,3875
0.2,0.5,5.0,0.066,1.0,6,True,False,False,281,11,4.436753382451117,0.10040247037119546,0.7932166300435693,3650,3569
0.2,0.5,5.0,0.066,1.0,4,True,False,False,343,11,5.310235476964776,0.12224117384836572,0.8095715655791969,4764,4621
0.2,0.5,5.0,0.066,1.0,7,True,False,False,400,11,6.317576727733931,0.1474266096047705,0.819742170479069,4429,4229
0.2,0.5,5.0,0.066,1.0,8,True,False,False,314,11,5.003576992050086,0.11457413217314276,0.8128205603715815,4002,3888
0.2,0.5,5.0,0.066,1.0,9,True,False,False,330,11,5.139907477072028,0.11798265189741633,0.8129417384588841,4249,4119
0.2,0.5,5.0,0.066,1.0,10,True,False,False,268,11,4.149755795943262,0.09322698816773942,0.795227802665089,4130,4062
0.2,0.5,5.0,0.066,1.0,12,False,True,False,200,11,0.0,0.0,0.8142499593290241,3743,3743
0.2,0.5,5.0,0.066,1.0,11,True,False,False,480,11,6.8720912122236655,0.16129052005354957,0.7983913920191635,4663,4383
0.2,0.5,5.0,0.066,1.0,13,True,False,False,325,11,5.051740154896792,0.1157783022343962,0.8038716296896975,3559,3434
0.2,0.5,5.0,0.066,1.0,14,True,False,False,255,11,3.950465480933994,0.08824435357811881,0.8023983772246648,3513,3458
0.2,0.5,5.0,0.069,1.0,0,True,False,False,582,11,8.500249081927285,0.20199754445405418,0.8051918691595119,5806,5424
0.2,0.5,5.0,0.069,1.0,1,True,False,False,624,11,9.536261944389395,0.2278998244721877,0.8117795580704833,6552,6128
0.2,0.5,5.0,0.069,1.0,2,True,False,False,785,11,11.619106109233574,0.2799748659784325,0.8135934342169454,7104,6519
0.2,0.5,5.0,0.069,1.0,3,True,False,False,363,11,5.695672888983286,0.13187783788224888,0.8075645597382273,5108,4945
0.2,0.5,5.0,0.069,1.0,4,True,False,False,576,11,8.40136521356124,0.19952526078415797,0.8011280722899905,5928,5552
0.2,0.5,5.0,0.069,1.0,5,True,False,False,608,11,9.42682443274568,0.22516367976377985,0.7965386454582116,6109,5701
0.2,0.5,5.0,0.069,1.0,6,True,False,False,492,11,7.586002161200386,0.17913964313620429,0.8042278890579466,6271,5979
0.2,0.5,5.0,0.069,1.0,7,True,False,False,471,11,7.155886677621258,0.16838594288461742,0.8004527706923827,5401,5130
0.2,0.5,5.0,0.069,1.0,8,True,False,False,567,11,8.519621674056301,0.20248189583634485,0.8082974025220647,5802,5435
0.2,0.5,5.0,0.069,1.0,9,True,False,False,445,11,6.663461059352788,0.1560743716319945,0.8016313748912914,4587,4342
0.2,0.5,5.0,0.069,1.0,10,True,False,False,579,11,8.214662527655609,0.1948573407040395,0.8006280964315948,5623,5244
0.2,0.5,5.0,0.069,1.0,12,True,False,False,675,11,9.612434023003058,0.22980427041714985,0.7992526824366308,5739,5264
0.2,0.5,5.0,0.069,1.0,11,True,False,False,613,11,9.058434756384523,0.21595324146154543,0.7969153242184459,5728,5315
0.2,0.5,5.0,0.069,1.0,13,True,False,False,294,11,4.618148425789501,0.1049376893772278,0.8086393178897031,4040,3946
0.2,0.5,5.0,0.069,1.0,14,True,False,False,547,11,7.86107750180666,0.1860170465835909,0.7917914537620045,4714,4367
0.2,0.5,10.0,0.06,1.0,0,False,True,False,46,11,0.0,0.0,0.785887094721707,1651,1805
0.2,0.5,10.0,0.06,1.0,2,False,True,False,114,11,0.0,0.0,0.7918816734542391,2158,2244
0.2,0.5,10.0,0.06,1.0,1,False,True,False,129,11,0.0,0.0,0.8040192856791772,2012,2083
0.2,0.5,10.0,0.06,1.0,3,False,True,False,101,11,0.0,0.0,0.8089586931055583,1734,1833
0.2,0.5,10.0,0.06,1.0,6,False,True,False,122,11,0.0,0.0,0.7995452794819704,2090,2168
0.2,0.5,10.0,0.06,1.0,5,False,True,False,29,11,0.0,0.0,0.8174603250907257,1445,1616
0.2,0.5,10.0,0.06,1.0,4,False,True,False,69,11,0.0,0.0,0.8250971189169368,1676,1807
0.2,0.5,10.0,0.06,1.0,7,False,True,False,11,11,0.0,0.0,0.8078000551516411,1669,1858
0.2,0.5,10.0,0.06,1.0,8,False,True,False,115,11,0.0,0.0,0.7990829935098038,2074,2159
0.2,0.5,10.0,0.06,1.0,9,False,True,False,45,10,0.0,0.0,0.8232486834208401,1442,1597
0.2,0.5,10.0,0.06,1.0,11,False,True,False,35,10,0.0,0.0,0.770895030350368,1627,1792
0.2,0.5,10.0,0.06,1.0,10,False,True,False,110,11,0.0,0.0,0.8021020127671061,1998,2088
0.2,0.5,10.0,0.06,1.0,13,False,True,False,60,11,0.0,0.0,0.8426556266161752,2211,2351
0.2,0.5,10.0,0.06,1.0,12,False,True,False,85,11,0.0,0.0,0.8202493842148553,1993,2108
0.2,0.5,10.0,0.06,1.0,14,False,True,False,87,11,0.0,0.0,0.7948013786863931,1880,1993
0.2,0.5,10.0,0.063,1.0,0,True,False,False,249,11,7.571226630406865,0.08938511381270509,0.7955651590194862,3608,3559
0.2,0.5,10.0,0.063,1.0,2,False,True,False,137,11,0.0,0.0,0.8172118837367467,2680,2743
0.2,0.5,10.0,0.063,1.0,1,False,True,False,122,11,0.0,0.0,0.8344419285754844,2569,2647
0.2,0.5,10.0,0.063,1.0,3,False,True,False,103,10,0.0,0.0,0.7845885737561903,1579,1676
0.2,0.5,10.0,0.063,1.0,4,True,False,False,209,11,6.4075699969799,0.07483830599735267,0.8077136996352824,3212,3203
0.2,0.5,10.0,0.063,1.0,5,True,False,False,262,11,8.259369706161374,0.09798755275605717,0.8118040879474366,3523,3461
0.2,0.5,10.0,0.063,1.0,6,True,False,False,238,11,6.9258311389336455,0.08131706016417643,0.7999014627291843,3162,3124
0.2,0.5,10.0,0.063,1.0,8,True,False,False,210,11,6.320277268630994,0.07374706437864315,0.8077000420928417,3104,3094
0.2,0.5,10.0,0.063,1.0,9,True,False,False,196,11,5.965760191633337,0.06931526595292622,0.8155691029263051,2350,2354
0.2,0.5,10.0,0.063,1.0,7,False,True,False,179,11,0.0,0.0,0.8045487508349287,2690,2711
0.2,0.5,10.0,0.063,1.0,10,False,True,False,142,11,0.0,0.0,0.8171356314696547,3279,3337
0.2,0.5,10.0,0.063,1.0,11,False,True,False,130,11,0.0,0.0,0.80165923448904,2570,2640
0.2,0.5,10.0,0.063,1.0,13,False,True,False,125,11,0.0,0.0,0.8181965326333888,2322,2397
0.2,0.5,10.0,0.063,1.0,12,False,True,False,94,11,0.0,0.0,0.825751795874502,2192,2298
0.2,0.5,10.0,0.063,1.0,14,True,False,False,202,11,6.208302923399469,0.07234727922206066,0.8204299460890805,2676,2674
0.2,0.5,10.0,0.066,1.0,0,True,False,False,377,11,11.124583618312574,0.1338054347706089,0.8078018566678613,4522,4345
0.2,0.5,10.0,0.066,1.0,1,True,False,False,338,11,10.311011955133855,0.12363502004620366,0.8080650954319835,4142,4004
0.2,0.5,10.0,0.066,1.0,3,True,False,False,313,11,9.36824932229051,0.11184959605294416,0.802507447938261,4360,4247
0.2,0.5,10.0,0.066,1.0,2,True,False,False,282,11,8.44212669258965,0.10027218785757448,0.8152480604868304,3742,3660
0.2,0.5,10.0,0.066,1.0,4,True,False,False,271,11,8.162007407365262,0.09677043205739769,0.8133646177244627,3510,3439
0.2,0.5,10.0,0.066,1.0,7,True,False,False,221,11,6.595564596842029,0.07718841620922233,0.8038406717076036,3159,3138
0.2,0.5,10.0,0.066,1.0,5,True,False,False,266,11,7.546481343664017,0.08907577438273045,0.8075775510476623,3745,3679
0.2,0.5,10.0,0.066,1.0,6,True,False,False,215,11,6.376206134473127,0.07444622798614994,0.8050104376181781,3073,3058
0.2,0.5,10.0,0.066,1.0,8,True,False,False,254,11,7.420124481183736,0.08749619416407298,0.8137515143844937,3259,3205
0.2,0.5,10.0,0.066,1.0,9,True,False,False,445,11,13.396428421294582,0.16220564213653807,0.803305067241023,5400,5155
0.2,0.5,10.0,0.066,1.0,11,True,False,False,316,11,9.658513166367102,0.11547816845048298,0.8040383213938037,3105,2989
0.2,0.5,10.0,0.066,1.0,10,True,False,False,379,11,11.305498629550115,0.13606704339065562,0.8057180804319085,4584,4405
0.2,0.5,10.0,0.066,1.0,12,True,False,False,276,11,8.893981401892873,0.10592079867293373,0.8067251285444186,4552,4476
0.2,0.5,10.0,0.066,1.0,13,True,False,False,277,11,8.130074098585103,0.09637123544540863,0.7999218562005161,3641,3564
0.2,0.5,10.0,0.066,1.0,14,True,False,False,412,11,12.287402933795065,0.14834177533563125,0.803123903992445,4911,4699
0.2,0.5,10.0,0.069,1.0,0,True,False,False,447,11,13.439746258536548,0.1627471561089448,0.8082476423096363,5005,4758
0.2,0.5,10.0,0.069,1.0,1,True,False,False,391,11,11.385982827324113,0.13707317195238372,0.7974001827478965,4323,4132
0.2,0.5,10.0,0.069,1.0,3,True,False,False,490,11,14.823991410032297,0.18005152886009865,0.8038338102267263,5248,4958
0.2,0.5,10.0,0.069,1.0,2,True,False,False,636,11,18.192032163303526,0.2221552217434025,0.8064093319266983,6357,5921
0.2,0.5,10.0,0.069,1.0,5,True,False,False,534,11,15.834019685713823,0.19267783695562551,0.8146809130851533,5129,4795
0.2,0.5,10.0,0.069,1.0,4,True,False,False,588,11,17.34576742628102,0.2115761126227616,0.8049415766541985,5737,5349
0.2,0.5,10.0,0.069,1.0,7,True,False,False,543,11,15.845247627067073,0.1928181967790547,0.7996187695749343,5826,5483
0.2,0.5,10.0,0.069,1.0,8,True,False,False,575,11,16.536190019248245,0.20145562985888193,0.8049515669933227,5304,4929
0.2,0.5,10.0,0.069,1.0,6,True,False,False,597,11,17.676376356387486,0.21570903673940345,0.8069745413372658,7222,6825
0.2,0.5,10.0,0.069,1.0,9,True,False,False,566,11,15.929633955783856,0.19387310574035063,0.7980509144878181,5558,5192
0.2,0.5,10.0,0.069,1.0,11,True,False,False,574,11,15.538040532344422,0.1889778177453234,0.7879925583356074,4915,4541
0.2,0.5,10.0,0.069,1.0,10,True,False,False,528,11,15.099186437138247,0.18349172681174802,0.8083300943538395,5297,4969
0.2,0.5,10.0,0.069,1.0,12,True,False,False,483,11,14.706094009709338,0.17857769991162958,0.8054620327043335,5479,5196
0.2,0.5,10.0,0.069,1.0,13,True,False,False,469,11,13.962057446284353,0.16927653961078154,0.804490262354007,6214,5945
0.2,0.5,10.0,0.069,1.0,14,True,False,False,623,11,18.256940660280105,0.22296663913039474,0.8084422311824058,7346,6923
0.2,0.5,15.0,0.06,1.0,0,False,True,False,23,11,0.0,0.0,0.8363148814799993,1610,1787
0.2,0.5,15.0,0.06,1.0,1,False,True,False,37,11,0.0,0.0,0.8074824557302687,1487,1650
0.2,0.5,15.0,0.06,1.0,3,False,True,False,40,11,0.0,0.0,0.8155586364698489,1500,1660
0.2,0.5,15.0,0.06,1.0,2,False,True,False,100,11,0.0,0.0,0.7947051594890627,2030,2130
0.2,0.5,15.0,0.06,1.0,5,False,True,False,95,11,0.0,0.0,0.8199496476391712,1997,2102
0.2,0.5,15.0,0.06,1.0,6,False,True,False,106,11,0.0,0.0,0.8081511183598181,1640,1734
0.2,0.5,15.0,0.06,1.0,4,False,True,False,116,11,0.0,0.0,0.7985577538214258,2439,2523
0.2,0.5,15.0,0.06,1.0,7,False,True,False,79,11,0.0,0.0,0.8073273608503199,1662,1783
0.2,0.5,15.0,0.06,1.0,8,False,True,False,32,11,0.0,0.0,0.8197918624583862,1608,1776
0.2,0.5,15.0,0.06,1.0,9,False,True,False,84,11,0.0,0.0,0.8126480411540482,1685,1801
0.2,0.5,15.0,0.06,1.0,10,False,True,False,133,11,0.0,0.0,0.7910351095098771,2477,2544
0.2,0.5,15.0,0.06,1.0,11,False,True,False,58,11,0.0,0.0,0.8098125449319553,1817,1959
0.2,0.5,15.0,0.06,1.0,12,False,True,False,117,11,0.0,0.0,0.7846855249752556,1879,1962
0.2,0.5,15.0,0.06,1.0,13,False,True,False,59,11,0.0,0.0,0.8005517755125382,1721,1862
0.2,0.5,15.0,0.06,1.0,14,False,True,False,76,11,0.0,0.0,0.807754215478354,1815,1939
0.2,0.5,15.0,0.063,1.0,0,True,False,False,167,11,8.021452004704319,0.06334223794509761,0.8042375828547706,2162,2195
0.2,0.5,15.0,0.063,1.0,1,False,True,False,155,11,0.0,0.0,0.7892036655618595,2976,3021
0.2,0.5,15.0,0.063,1.0,2,False,True,False,148,11,0.0,0.0,0.8066322718584458,2278,2330
0.2,0.5,15.0,0.063,1.0,3,True,False,False,203,11,9.129778772026095,0.07257899273850185,0.8136513128420612,2512,2509
0.2,0.5,15.0,0.063,1.0,5,False,True,False,95,11,0.0,0.0,0.8064195402155272,1929,2034
0.2,0.5,15.0,0.063,1.0,6,True,False,False,214,11,9.768272054466731,0.07790017241814598,0.8054794499519581,2980,2966
0.2,0.5,15.0,0.063,1.0,7,True,False,False,170,11,7.634665232221953,0.06011877109460523,0.8127762651309374,2306,2336
0.2,0.5,15.0,0.063,1.0,4,False,True,False,210,11,0.0,0.0,0.8133629053558448,3337,3327
0.2,0.5,15.0,0.063,1.0,8,True,False,False,249,11,11.623372380478132,0.09336051079287915,0.8210020520636336,3432,3383
0.2,0.5,15.0,0.063,1.0,9,False,True,False,127,11,0.0,0.0,0.7875830486712033,2222,2295
0.2,0.5,15.0,0.063,1.0,10,True,False,False,185,11,8.248979129824136,0.06523844067835924,0.795852037323428,2695,2710
0.2,0.5,15.0,0.063,1.0,11,False,True,False,65,11,0.0,0.0,0.7950068419305185,1788,1923
0.2,0.5,15.0,0.063,1.0,12,False,True,False,135,11,0.0,0.0,0.8095015538368753,2145,2210
0.2,0.5,15.0,0.063,1.0,13,False,True,False,169,11,0.0,0.0,0.7986837911858243,2517,2548
0.2,0.5,15.0,0.063,1.0,14,False,True,False,160,11,0.0,0.0,0.7992164822449782,3006,3046
0.2,0.5,15.0,0.066,1.0,0,True,False,False,398,11,17.410132673235136,0.1415871596183018,0.7983524877013426,4442,4244
0.2,0.5,15.0,0.066,1.0,1,True,False,False,300,11,13.410527361931148,0.10825459510105868,0.8065246071613912,3467,3367
0.2,0.5,15.0,0.066,1.0,2,True,False,False,254,11,11.78272202834614,0.09468852491366021,0.8263970885925506,3922,3868
0.2,0.5,15.0,0.066,1.0,3,True,False,False,382,11,16.28589035542945,0.13221776517668765,0.8019378708380345,4156,3974
0.2,0.5,15.0,0.066,1.0,5,True,False,False,237,11,10.739948282344063,0.08599808655293328,0.8147857395279168,3607,3570
0.2,0.5,15.0,0.066,1.0,7,False,True,False,278,11,0.0,0.0,0.7974134575922093,4082,4004
0.2,0.5,15.0,0.066,1.0,4,True,False,False,381,11,16.763359203674177,0.13619697320607085,0.8059576806292817,4572,4391
0.2,0.5,15.0,0.066,1.0,8,True,False,False,275,11,12.738872929561408,0.102657051614234,0.8072513372911516,3515,3440
0.2,0.5,15.0,0.066,1.0,6,True,False,False,293,11,13.059340255614009,0.10532781459045304,0.7963562003482052,4189,4096
0.2,0.5,15.0,0.066,1.0,9,True,False,False,299,11,12.848411329385822,0.10356994056761673,0.8086179534470957,3680,3581
0.2,0.5,15.0,0.066,1.0,10,True,False,False,396,11,16.925444590173974,0.13754778678090473,0.8027476641328175,3901,3705
0.2,0.5,15.0,0.066,1.0,11,True,False,False,369,11,16.607236731246513,0.13489585419966604,0.8120450195781113,4536,4367
0.2,0.5,15.0,0.066,1.0,12,True,False,False,410,11,17.01851532406571,0.13832343490140742,0.8017347210301837,4143,3933
0.2,0.5,15.0,0.066,1.0,13,True,False,False,322,11,14.6591504210384,0.11866057396161571,0.8013731047208805,3573,3451
0.2,0.5,15.0,0.066,1.0,14,True,False,False,394,11,16.97824606234757,0.13798783231342798,0.7942176775002219,4937,4743
0.2,0.5,15.0,0.069,1.0,0,True,False,False,341,11,15.082299668077699,0.12218708441067998,0.8080607562040282,3681,3540
0.2,0.5,15.0,0.069,1.0,1,True,False,False,653,11,28.694395413015904,0.23562979294451009,0.8054603343193347,6868,6415
0.2,0.5,15.0,0.069,1.0,2,True,False,False,532,11,23.101431392724685,0.18901823525958386,0.8102308494374952,5807,5475
0.2,0.5,15.0,0.069,1.0,3,True,False,False,654,11,28.19341979247405,0.2314546804771569,0.8133785545714483,5955,5501
0.2,0.5,15.0,0.069,1.0,5,True,False,False,362,11,15.416880826580899,0.12497547156498241,0.7963056558959455,4023,3861
0.2,0.5,15.0,0.069,1.0,7,True,False,False,534,11,22.66170092717966,0.18535353755640724,0.7886973866259195,5533,5199
0.2,0.5,15.0,0.069,1.0,6,True,False,False,569,11,24.861318167014083,0.20368506727881472,0.8040291238092238,5432,5063
0.2,0.5,15.0,0.069,1.0,4,True,False,False,640,11,27.47682508890701,0.22548260650568036,0.7874781286924832,6475,6035
0.2,0.5,15.0,0.069,1.0,8,True,False,False,588,11,25.659686588636305,0.21033864055941692,0.8122127406024866,5939,5551
0.2,0.5,15.0,0.069,1.0,10,True,False,False,326,11,15.224465319339009,0.12337188775771897,0.8092491341815746,4461,4335
0.2,0.5,15.0,0.069,1.0,9,True,False,False,587,11,25.73460642143212,0.21096301959218136,0.8102657797599484,6585,6198
0.2,0.5,15.0,0.069,1.0,11,True,False,False,442,11,18.985601532481205,0.15471705953542597,0.8060990966941255,5087,4845
0.2,0.5,15.0,0.069,1.0,12,True,False,False,504,11,22.144970659967367,0.1810471264695507,0.8083375680711743,5546,5242
0.2,0.5,15.0,0.069,1.0,13,True,False,False,502,11,21.611239890583523,0.17659903364422908,0.8035631462562336,5136,4834
0.2,0.5,15.0,0.069,1.0,14,True,False,False,641,11,28.666428010625946,0.2353967136840697,0.8111141667367269,6588,6147
0.2,0.5,25.0,0.06,1.0,0,False,True,False,115,11,0.0,0.0,0.7962642584172895,2404,2489
0.2,0.5,25.0,0.06,1.0,2,False,True,False,41,11,0.0,0.0,0.8134412208776144,1729,1888
0.2,0.5,25.0,0.06,1.0,3,False,True,False,64,11,0.0,0.0,0.8266084772804152,1430,1566
0.2,0.5,25.0,0.06,1.0,1,False,True,False,168,11,0.0,0.0,0.806501211057131,2426,2458
0.2,0.5,25.0,0.06,1.0,4,False,True,False,53,11,0.0,0.0,0.8285733664239088,1984,2131
0.2,0.5,25.0,0.06,1.0,6,False,True,False,84,11,0.0,0.0,0.7945587879865079,1817,1933
0.2,0.5,25.0,0.06,1.0,5,False,True,False,48,11,0.0,0.0,0.8123931912508449,1459,1611
0.2,0.5,25.0,0.06,1.0,7,False,True,False,118,11,0.0,0.0,0.8058099063349073,2046,2128
0.2,0.5,25.0,0.06,1.0,8,False,True,False,132,11,0.0,0.0,0.8267871512940481,2132,2200
0.2,0.5,25.0,0.06,1.0,9,False,True,False,97,11,0.0,0.0,0.7828677914349174,1857,1960
0.2,0.5,25.0,0.06,1.0,10,False,True,False,102,11,0.0,0.0,0.8099890197508544,2251,2349
0.2,0.5,25.0,0.06,1.0,11,False,True,False,100,11,0.0,0.0,0.8138921740262083,2059,2159
0.2,0.5,25.0,0.06,1.0,12,False,True,False,104,11,0.0,0.0,0.7921438660570963,2260,2356
0.2,0.5,25.0,0.06,1.0,13,False,True,False,18,11,0.0,0.0,0.8435450877374923,1615,1797
0.2,0.5,25.0,0.06,1.0,14,False,True,False,19,11,0.0,0.0,0.8016629306038551,1172,1353
0.2,0.5,25.0,0.063,1.0,0,True,False,False,219,11,15.840556908518284,0.0771038238893685,0.8050188633757551,3018,2999
0.2,0.5,25.0,0.063,1.0,1,False,True,False,167,11,0.0,0.0,0.8060882869934479,2978,3011
0.2,0.5,25.0,0.063,1.0,2,True,False,False,256,11,18.483657584282835,0.09032032655391313,0.8122203436174897,3633,3577
0.2,0.5,25.0,0.063,1.0,3,False,True,False,156,11,0.0,0.0,0.7923089023597761,2847,2891
0.2,0.5,25.0,0.063,1.0,4,False,True,False,117,11,0.0,0.0,0.803591707164877,2613,2696
0.2,0.5,25.0,0.063,1.0,5,True,False,False,217,11,16.154614741174264,0.07867423170071566,0.8066643327726837,3345,3328
0.2,0.5,25.0,0.063,1.0,6,True,False,False,208,11,14.943038561768343,0.07261589274355475,0.7970877131618586,2697,2689
0.2,0.5,25.0,0.063,1.0,7,True,False,False,243,11,17.285230654638404,0.0843277387646232,0.7886763586865444,3329,3286
0.2,0.5,25.0,0.063,1.0,8,False,True,False,59,11,0.0,0.0,0.781017582675678,1825,1966
0.2,0.5,25.0,0.063,1.0,9,False,True,False,114,11,0.0,0.0,0.7904275761258628,2230,2316
0.2,0.5,25.0,0.063,1.0,10,False,True,False,222,11,0.0,0.0,0.8079935249979643,3652,3630
0.2,0.5,25.0,0.063,1.0,11,False,True,False,160,11,0.0,0.0,0.8021423604940751,2591,2631
0.2,0.5,25.0,0.063,1.0,13,False,True,False,114,11,0.0,0.0,0.8141021072565685,2110,2196
0.2,0.5,25.0,0.063,1.0,12,True,False,False,199,11,14.713249589098606,0.07146686092179158,0.8141583764153916,2923,2924
0.2,0.5,25.0,0.063,1.0,14,False,True,False,107,11,0.0,0.0,0.791558198905884,1963,2056
0.2,0.5,25.0,0.066,1.0,0,True,False,False,274,11,19.182706414525818,0.09381583494378007,0.8079963884975385,3701,3627
0.2,0.5,25.0,0.066,1.0,1,True,False,False,286,11,20.95936649232484,0.10269980699385295,0.8162257354900498,4214,4128
0.2,0.5,25.0,0.066,1.0,2,True,False,False,444,11,34.11634700095793,0.16848968398240835,0.8145087630286361,5208,4964
0.2,0.5,25.0,0.066,1.0,3,True,False,False,343,11,25.369278878503405,0.12475103626588106,0.7957070406181153,4313,4170
0.2,0.5,25.0,0.066,1.0,5,True,False,False,327,11,22.920381313062705,0.11250562256489822,0.7929075926207024,3485,3358
0.2,0.5,25.0,0.066,1.0,4,True,False,False,543,11,38.875974597404465,0.1922896213813807,0.8006285789462293,5145,4802
0.2,0.5,25.0,0.066,1.0,7,True,False,False,241,11,18.094041500645282,0.08837209874618891,0.7943623698959785,3548,3507
0.2,0.5,25.0,0.066,1.0,6,True,False,False,274,11,21.165365497873754,0.10372987994300109,0.8117604480679157,4234,4160
0.2,0.5,25.0,0.066,1.0,9,False,True,False,142,11,0.0,0.0,0.8219460298774758,2985,3043
0.2,0.5,25.0,0.066,1.0,8,True,False,False,379,11,26.333765057130744,0.12957383183883164,0.8154297873974057,4364,4185
0.2,0.5,25.0,0.066,1.0,10,True,False,False,319,11,23.223739029342163,0.11402252578979133,0.7937477873366722,4049,3930
0.2,0.5,25.0,0.066,1.0,11,True,False,False,418,11,30.74718079970616,0.15164257917008422,0.8061378904585798,4154,3936
0.2,0.5,25.0,0.066,1.0,13,True,False,False,219,11,15.845379428932215,0.07712793817182559,0.816249821639546,2876,2857
0.2,0.5,25.0,0.066,1.0,12,True,False,False,321,11,23.357187405360868,0.11468981819164474,0.8114444041068412,3167,3046
0.2,0.5,25.0,0.066,1.0,14,True,False,False,304,11,23.144121807805714,0.1136244095901855,0.8164478287161334,3717,3613
0.2,0.5,25.0,0.069,1.0,0,True,False,False,526,11,36.718176171261106,0.18149981352069863,0.7911964539989509,4631,4305
0.2,0.5,25.0,0.069,1.0,1,True,False,False,296,11,21.56936549991064,0.10575003260997233,0.7967632932069018,3117,3021
0.2,0.5,25.0,0.069,1.0,2,True,False,False,412,11,29.234377287659658,0.14407798962741813,0.8052556284440813,4259,4047
