rr,phi,alpha,seed,successor_cap,termination_reason,steps_run,population_final,ai_generation_final,L_t_final,U_sys_final,integral_U_sys,u_sys_tail_estimate,u_sys_total_estimate
0.05,15.0,1.0,4,5.0,extinction,230,0,44,0.00020227938554321438,0.3128961267905453,23596.72896117268,30.37937240731382,23627.108333579996
0.05,15.0,1.0,4,10.0,extinction,230,0,49,0.0001,0.30829482754793386,47884.18919686216,30.379489407762115,47914.56868626992
0.05,15.0,2.0,0,5.0,extinction,277,0,52,0.0001,0.19437362688072427,26867.87968762194,18.98736657328402,26886.867054195223
0.05,15.0,1.0,4,25.0,extinction,268,0,69,0.0001,0.21225521187460292,128732.55161512444,20.775524291362878,128753.32713941581
0.05,15.0,2.0,0,25.0,extinction,282,0,59,0.0001,0.1851140385792764,119144.25164415086,18.06140613958543,119162.31305029045
0.05,15.0,2.0,1,5.0,extinction,161,0,40,0.0003176621318450263,0.6199629686065928,23807.75243337404,60.56686656561219,23868.319299939652
0.05,15.0,2.0,0,10.0,extinction,277,0,57,0.0001,0.1943749163290895,54126.193759124624,18.987492532907144,54145.18125165753
0.05,15.0,1.0,4,100.0,extinction,359,0,7,0.0009000000000000001,0.12410227431087886,81855.30949165509,8.361037269120281,81863.67052892421
0.05,15.0,1.0,4,50.0,extinction,355,0,28,0.0020615366927727932,0.17979343402597175,136623.01106796373,8.70323821440184,136631.71430617812
0.05,15.0,2.0,1,10.0,extinction,161,0,45,0.0001,0.610188333607299,47895.88848844858,60.56883426072809,47956.457322709306
0.05,15.0,2.0,0,50.0,extinction,303,0,13,0.0006367798631150308,0.17505166780924802,67891.8804941685,14.639773306607442,67906.5202674751
0.05,15.0,2.0,0,100.0,extinction,277,0,1,0.0009000000000000001,0.23032923923107584,1605.597757123282,18.983733761139984,1624.581490884422
0.05,15.0,2.0,1,50.0,extinction,232,0,12,0.0001,0.0,89084.2611455527,0.0,89084.2611455527
0.05,15.0,2.0,1,100.0,extinction,161,0,1,0.0009000000000000001,0.6460603419155829,1420.55586899485,60.55684402959069,1481.1127130244406
0.05,15.0,2.0,2,25.0,extinction,243,0,74,0.0001,0.2712584444843667,142110.5184456963,26.675855078461836,142137.19430077478
0.05,15.0,2.0,2,50.0,extinction,239,0,12,0.0001,0.28215040877600617,68432.2288706127,27.76504298883969,68459.99391360155
0.05,15.0,2.0,1,25.0,extinction,375,0,69,0.0001,0.07576210181871046,121092.15542971126,7.126211414790721,121099.28164112606
0.05,15.0,2.0,2,10.0,extinction,320,0,64,0.0001,0.1280145901080972,62702.83060228116,12.35146260583292,62715.18206488699
0.05,15.0,2.0,2,5.0,extinction,320,0,57,0.0001,0.12801480034646787,30671.017662252078,12.351482890640854,30683.36914514272
0.05,15.0,2.0,3,50.0,extinction,376,0,16,0.0009000000000000001,0.11103103136175496,84778.7643376395,7.05391297420789,84785.81825061371
0.05,15.0,2.0,3,5.0,extinction,268,0,53,0.0001,0.21225568566969982,27531.090982857237,20.77557066639159,27551.86655352363
0.05,15.0,2.0,3,25.0,extinction,237,0,55,0.0001,0.2877600900325786,107390.05808182746,28.326009909567766,107418.38409173703
0.05,15.0,2.0,3,10.0,extinction,268,0,58,0.0001,0.2122543691401637,55857.14036714279,20.775441804578893,55877.91580894737
0.05,15.0,2.0,3,100.0,extinction,268,0,1,0.0009000000000000001,0.2482070345211337,1639.422984282768,20.77151329014577,1660.1944975729139
0.05,15.0,2.0,2,100.0,extinction,320,0,1,0.0009000000000000001,0.1639828162539524,1772.6995535472333,12.349091463427635,1785.048645010661
0.05,15.0,2.0,4,50.0,extinction,225,0,13,0.0001,0.32387536203684597,88056.20294921305,31.937536413627637,88088.14048562667
0.05,15.0,2.0,4,5.0,extinction,230,0,44,0.0001,0.3082936402128688,23596.72665992939,30.37937240731382,23627.106032336706
0.05,15.0,2.0,4,10.0,extinction,230,0,49,0.0001,0.30829482754793386,47884.18919686216,30.379489407762115,47914.56868626992
0.05,15.0,2.0,4,100.0,extinction,230,0,1,0.0009000000000000001,0.34423053945375937,1525.912431442458,30.37386378340834,1556.2862952258663
0.055,5.0,0.5,0,5.0,extinction,270,0,29,0.0009000000000000001,0.21709939823563718,8199.497012824375,20.360209769574517,8219.85722259395
0.055,5.0,0.5,0,10.0,extinction,270,0,40,0.0001,0.20514205883619058,17050.334490429243,20.36420643880234,17070.698696868047
0.055,5.0,0.5,0,50.0,extinction,396,0,33,0.0009000000000000001,0.07124985535508974,60450.974854891065,5.775255481519772,60456.75011037259
0.055,5.0,0.5,0,25.0,extinction,434,0,56,0.0009000000000000001,0.05299204406142696,48722.22110882926,3.9494743521534947,48726.17058318141
0.055,5.0,0.5,1,25.0,extinction,271,0,57,0.002777356155783363,0.24326624572415645,47877.818221109446,20.16077245663617,47897.97899356608
0.055,5.0,0.5,0,100.0,extinction,491,0,17,0.0001,0.023839735212525557,52008.94755053251,2.2339736093422875,52011.18152414185
0.05,15.0,2.0,4,25.0,extinction,598,0,78,0.0001,0.012162543177648305,122159.79926315736,0.7662610173904315,122160.56552417474
0.055,5.0,0.5,1,100.0,extinction,355,0,15,0.0009000000000000001,0.10051987727113691,62361.1271658602,8.70225767312449,62369.82942353332
0.055,5.0,0.5,2,5.0,extinction,397,0,33,0.0009000000000000001,0.07067520783326825,9044.919496211643,5.717790729337623,9050.63728694098
0.055,5.0,0.5,2,10.0,extinction,397,0,47,0.0026131917255892167,0.0963805799406257,19383.024317605155,5.718540387082079,19388.742857992238
0.055,5.0,0.5,1,5.0,extinction,644,0,42,0.0009000000000000001,0.018333685766306788,11867.80216905568,0.4836385226414767,11868.28580757832
0.055,5.0,0.5,2,25.0,extinction,346,0,53,0.0005940761916735966,0.10414672259328431,40582.02170383219,9.523569346602198,40591.545273178795
0.055,5.0,0.5,1,50.0,extinction,522,0,47,0.0012992822837456764,0.035869286059100315,89163.28766011688,1.6382751428914317,89164.92593525977
0.055,5.0,0.5,2,100.0,extinction,339,0,15,0.0012294324973011325,0.12058176064442427,53610.30698038012,10.21405929748138,53620.5210396776
0.055,5.0,0.5,1,10.0,extinction,644,0,67,0.0019209360461289835,0.03364824021003123,26338.529444180298,0.4836899265118527,26339.013134106808
0.055,5.0,0.5,3,10.0,extinction,321,0,47,0.0001,0.12378598866457229,20714.050561538097,12.228599621713208,20726.27916115981
0.055,5.0,0.5,2,50.0,extinction,391,0,46,0.0015154189050831626,0.11739893496744644,89650.38917410107,8.542285255991,89658.93145935706
0.055,5.0,0.5,3,5.0,extinction,321,0,35,0.0009000000000000001,0.13575946004308997,9862.498750999825,12.226215950319796,9874.724966950145
0.055,5.0,1.0,0,5.0,extinction,270,0,29,0.0009000000000000001,0.21709939823563718,8199.497012824375,20.360209769574517,8219.85722259395
0.055,5.0,0.5,4,5.0,extinction,335,0,39,0.0009000000000000001,0.11978691578163957,10848.726159734964,10.628961524174757,10859.35512125914
0.055,5.0,0.5,4,10.0,extinction,335,0,51,0.0003522138355935094,0.11159286790352464,22572.129031403194,10.630971778708144,22582.760003181902
0.055,5.0,0.5,3,25.0,extinction,578,0,58,0.0022248820596732738,0.042729046522500265,44111.29657882511,0.9358515408980284,44112.232430366006
0.055,5.0,1.0,0,10.0,extinction,270,0,40,0.0001,0.20514205883619058,17050.334490429243,20.36420643880234,17070.698696868047
0.055,5.0,1.0,0,50.0,extinction,416,0,26,0.0001,0.04879302053408685,56861.0064447337,4.7293027571550414,56865.73574749086
0.055,5.0,0.5,3,100.0,extinction,534,0,22,0.00019582462764253562,0.017469415755417946,75259.9177978776,1.4532073864941444,75261.3710052641
0.055,5.0,0.5,4,50.0,extinction,461,0,38,0.002384826551599911,0.13593464385467757,73486.81567849452,6.217667775910597,73493.03334627043
0.055,5.0,1.0,0,25.0,extinction,337,0,54,0.0001,0.10570420308059646,46458.96432553552,10.420422541268179,46469.38474807679
0.055,5.0,0.5,3,50.0,extinction,635,0,69,0.0001,0.006792856143535803,138144.01169073736,0.5292867309661593,138144.54097746834
0.055,5.0,1.0,0,100.0,extinction,310,0,6,0.0009000000000000001,0.14997586804025664,26427.130933525914,13.647856750036462,26440.778790275952
0.055,5.0,0.5,4,25.0,extinction,620,0,74,0.0009000000000000001,0.019645551149598785,54462.63047450844,0.6148250609706764,54463.24529956941
0.055,5.0,0.5,4,100.0,extinction,603,0,16,0.0009000000000000001,0.02078485181471084,53599.36469947848,0.7287551274818822,53600.09345460596
0.055,5.0,1.0,1,100.0,extinction,301,0,4,0.0009000000000000001,0.16282863937571665,18284.72333355664,14.933133883582466,18299.656467440225
0.055,5.0,1.0,2,10.0,extinction,397,0,47,0.0026131917255892167,0.0963805799406257,19383.024317605155,5.718540387082079,19388.742857992238
0.055,5.0,1.0,1,50.0,extinction,432,0,25,0.0001,0.0418005708833479,64384.144036789854,4.0300573678737095,64388.17409415773
0.055,5.0,1.0,2,5.0,extinction,397,0,33,0.0009000000000000001,0.07067520783326825,9044.919496211643,5.717790729337623,9050.63728694098
0.055,5.0,1.0,1,10.0,extinction,644,0,67,0.0019209360461289835,0.03364824021003123,26338.529444180298,0.4836899265118527,26339.013134106808
0.055,5.0,1.0,1,5.0,extinction,644,0,42,0.0009000000000000001,0.018333685766306788,11867.80216905568,0.4836385226414767,11868.28580757832
0.055,5.0,1.0,2,50.0,extinction,369,0,26,0.0024044749296081567,0.11172768446856354,59791.71383318912,7.566326032233319,59799.28015922135
0.055,5.0,1.0,2,25.0,extinction,410,0,72,0.0009000000000000001,0.06370495968380513,60079.04366163293,5.020765914391311,60084.064427547324
0.055,5.0,1.0,3,5.0,extinction,321,0,35,0.0009000000000000001,0.13575946004308997,9862.498750999825,12.226215950319796,9874.724966950145
0.055,5.0,1.0,3,10.0,extinction,321,0,47,0.0001,0.12378598866457229,20713.53118131806,12.228599621713208,20725.759780939774
0.055,5.0,1.0,1,25.0,extinction,632,0,72,0.0009000000000000001,0.018950309655699674,60455.55577024154,0.5453009115807652,60456.10107115312
0.055,5.0,1.0,3,25.0,extinction,417,0,86,0.0011176163170137125,0.10133383381288405,74722.47855696348,7.46178797819041,74729.94034494167
0.055,5.0,1.0,3,100.0,extinction,389,0,4,0.0009000000000000001,0.07543738806752419,17012.49246625692,6.194008752763217,17018.686475009683
0.055,5.0,1.0,2,100.0,extinction,529,0,5,0.0009000000000000001,0.02877153807048347,19823.710106555343,1.5274237530591452,19825.2375303084
0.055,5.0,1.0,4,5.0,extinction,335,0,39,0.0009000000000000001,0.11978691578163957,10848.726159734964,10.628961524174757,10859.35512125914
0.055,5.0,1.0,4,10.0,extinction,335,0,51,0.0001,0.10780970148520637,22572.127139819986,10.630971778708144,22582.758111598694
0.055,5.0,2.0,0,25.0,extinction,337,0,55,0.0001,0.10570420308059646,46181.00335476465,10.420422541268179,46191.42377730592
0.055,5.0,1.0,3,50.0,extinction,498,0,28,0.0001,0.02232941351485086,55328.15014099839,2.0829415569719805,55330.233082555365
0.055,5.0,2.0,0,5.0,extinction,270,0,29,0.0009000000000000001,0.21709939823563718,8199.497012824375,20.360209769574517,8219.85722259395
0.055,5.0,2.0,0,10.0,extinction,270,0,40,0.0001,0.20514205883619058,17050.334490429243,20.36420643880234,17070.698696868047
0.055,5.0,1.0,4,100.0,extinction,301,0,5,0.0009000000000000001,0.16282863937571665,21636.80347128849,14.933133883582466,21651.736605172075
0.055,5.0,1.0,4,50.0,extinction,370,0,25,0.0009000000000000001,0.08839832646153614,59609.81177699715,7.490102592164413,59617.301879589315
0.055,5.0,2.0,0,100.0,extinction,270,0,1,0.0009000000000000001,0.21709939823563718,1034.5196005634957,20.360209769574517,1054.8798103330703
0.055,5.0,1.0,4,25.0,extinction,508,0,56,0.0009000000000000001,0.032340792263950556,47421.58340448839,1.8843491724058543,47423.46775366079
0.055,5.0,2.0,1,50.0,extinction,309,0,12,0.0009000000000000001,0.15134750044704318,41059.265384337785,13.785019990715119,41073.0504043285
0.055,5.0,2.0,0,50.0,extinction,489,0,10,0.0009000000000000001,0.03628378532566757,31426.058975388027,2.2786484785775545,31428.337623866606
0.055,5.0,2.0,2,5.0,extinction,397,0,33,0.0009000000000000001,0.07067520783326825,9044.919496211643,5.717790729337623,9050.63728694098
0.055,5.0,2.0,2,10.0,extinction,397,0,47,0.0026131917255892167,0.0963805799406257,19383.024317605155,5.718540387082079,19388.742857992238
0.055,5.0,2.0,1,10.0,extinction,644,0,67,0.0019209360461289835,0.03364824021003123,26338.529444180298,0.4836899265118527,26339.013134106808
0.055,5.0,2.0,1,25.0,extinction,585,0,70,0.0009000000000000001,0.0222220834607456,56474.71783844211,0.8724782920853581,56475.5903167342
0.055,5.0,2.0,1,5.0,extinction,644,0,42,0.0009000000000000001,0.018333685766306788,11867.80216905568,0.4836385226414767,11868.28580757832
0.055,5.0,2.0,3,5.0,extinction,321,0,35,0.0009000000000000001,0.13575946004308997,9862.498750999825,12.226215950319796,9874.724966950145
0.055,5.0,2.0,1,100.0,extinction,644,0,1,0.0009000000000000001,0.018333685766306788,1260.100017775931,0.4836385226414767,1260.5836562985726
0.055,5.0,2.0,2,100.0,extinction,397,0,1,0.0009000000000000001,0.07067520783326825,1127.8970124996742,5.717790729337623,1133.6148032290118
0.055,5.0,2.0,2,25.0,extinction,525,0,73,0.000852422901913903,0.02868585998113313,55578.90094231177,1.590007540653896,55580.49094985242
0.055,5.0,2.0,3,10.0,extinction,321,0,47,0.0001,0.12378615377337795,20708.902208016534,12.228615932521082,20721.130823949054
0.055,5.0,2.0,2,50.0,extinction,561,0,11,0.0009000000000000001,0.03508340685697693,32787.61488073825,1.5825300560458955,32789.197410794295
0.055,5.0,2.0,3,50.0,extinction,293,0,10,0.0009000000000000001,0.17526600869932815,29452.37654418935,16.176870815943616,29468.55341500529
0.055,5.0,2.0,4,50.0,extinction,456,0,10,0.0009000000000000001,0.04519257463663063,32740.68305034163,3.169527409673861,32743.852577751306
0.055,5.0,2.0,4,5.0,extinction,335,0,39,0.0009000000000000001,0.11978691578163957,10848.726159734964,10.628961524174757,10859.35512125914
0.055,5.0,2.0,3,100.0,extinction,321,0,1,0.0009000000000000001,0.13575946004308997,1116.065344905984,12.226215950319796,1128.2915608563037
0.055,5.0,2.0,4,10.0,extinction,335,0,51,0.0001,0.10780970148520637,22572.127139819986,10.630971778708144,22582.758111598694
0.055,10.0,0.5,0,5.0,extinction,270,0,44,0.0027276012282821966,0.28545263618071853,17658.458289016246,20.362982160704295,17678.82127117695
0.055,10.0,0.5,0,10.0,extinction,270,0,50,0.0026718022392306392,0.28378632256765673,35664.906991011696,20.363523866989517,35685.270514878684
0.055,5.0,2.0,4,100.0,extinction,335,0,1,0.0009000000000000001,0.11978691578163957,1137.1799587739874,10.628961524174757,1147.808920298162
0.055,5.0,2.0,3,25.0,extinction,549,0,93,0.0001,0.014007928198251772,77855.44914515452,1.2507934719044318,77856.69993862642
0.055,10.0,0.5,0,50.0,extinction,272,0,36,0.0001,0.26168363114796034,126847.9307209343,25.780894941697206,126873.71161587599
0.055,10.0,0.5,0,25.0,extinction,472,0,96,0.0001,0.03001420226915155,139586.04522183802,2.7014215310736636,139588.7466433691
0.055,10.0,0.5,0,100.0,extinction,474,0,23,0.0012294324973011325,0.06336128928453758,132972.42839946487,2.6478953945316634,132975.0762948594
0.055,5.0,2.0,4,25.0,extinction,800,0,67,0.0009000000000000001,0.01451359953018424,52933.00639790787,0.10162989902922198,52933.1080278069
0.055,10.0,0.5,2,5.0,extinction,397,0,53,0.0001348115632980857,0.0612331610941297,20139.371258718907,5.718884911328373,20145.090143630237
0.055,10.0,0.5,1,10.0,extinction,644,0,88,0.00019110003207923763,0.010570254972398455,56704.79075305006,0.48373074295196256,56705.274483793015
0.055,10.0,0.5,1,25.0,extinction,485,0,69,0.0005940761916735966,0.04154291761638225,88390.07932611826,2.3720859361857602,88392.45141205445
0.055,10.0,0.5,1,100.0,extinction,453,0,22,0.0022279442960528987,0.09949736129981086,137283.1086013967,3.2664431981982536,137286.3750445949
0.055,10.0,0.5,1,50.0,extinction,472,0,63,0.0001,0.0300142120146691,206320.67566157936,2.701422408216781,206323.37708398758
0.055,10.0,0.5,3,5.0,extinction,321,0,54,0.0007230771316268194,0.14397695352273177,21748.858222078466,12.228493673601175,21761.086715752066
0.055,10.0,0.5,1,5.0,extinction,644,0,76,0.0013977713968263766,0.04676962281130489,27532.695874767356,0.48372623564191797,27533.179601002998
0.055,10.0,0.5,2,10.0,extinction,397,0,61,0.0001,0.06018917911522913,41092.44020159136,5.7189187277451765,41098.159120319106
0.055,10.0,0.5,2,100.0,extinction,404,0,21,0.0001,0.05632253736718484,120580.70349684103,5.3322561468912815,120586.03575298793
0.055,10.0,0.5,4,10.0,extinction,335,0,65,0.0001,0.10931057575823451,47698.11671800387,10.631058392045714,47708.74777639591
0.055,10.0,0.5,4,25.0,extinction,228,0,52,0.0001,0.3129355402319547,72297.69623398905,30.993554981872915,72328.68978897092
0.055,10.0,0.5,2,50.0,extinction,569,0,63,0.0001,0.013240665528821735,186225.1480199476,1.0240667749561456,186226.17208672257
0.055,10.0,0.5,3,10.0,extinction,321,0,59,0.0015771272536302975,0.16959701851061626,43865.09148449644,12.228415248545133,43877.31989974499
0.055,10.0,0.5,4,50.0,extinction,294,0,39,0.0021028425593978307,0.22327069902350216,143209.08646222463,16.018703053357495,143225.105165278
0.055,10.0,0.5,4,5.0,extinction,335,0,57,0.002792627459961584,0.19007929558430361,23515.373543851627,10.630505601774694,23526.0040494534
0.055,10.0,0.5,2,25.0,extinction,842,0,97,0.0001,0.0036678600627069184,106630.00886521493,0.06678841976072576,106630.07565363469
0.055,10.0,0.5,3,25.0,extinction,427,0,66,0.0022527385588227314,0.10994603470558084,89303.07202399238,4.236573994787485,89307.30859798717
0.055,10.0,1.0,0,5.0,extinction,270,0,44,0.00263799856709948,0.2827647278988035,17658.456945062106,20.362982160704295,17678.81992722281
0.055,10.0,0.5,4,100.0,extinction,276,0,17,0.0001,0.19478337192887588,111669.21501269685,19.178337518928277,111688.39335021577
0.055,10.0,0.5,3,100.0,extinction,465,0,24,0.0001,0.03197300540244964,148995.92522240762,2.8973013610616802,148998.82252376867
0.055,10.0,1.0,0,10.0,extinction,270,0,50,0.0014761164092189259,0.24791708274538987,35664.88905639179,20.363523866989517,35685.25258025878
0.055,10.0,1.0,0,25.0,extinction,414,0,67,0.0001,0.05124833339345373,95931.63053270418,4.824835113486105,95936.45536781766
0.055,10.0,1.0,0,100.0,extinction,290,0,6,0.0009000000000000001,0.19368989985447824,48468.45622497287,16.669529877469426,48485.12575485034
0.055,10.0,1.0,0,50.0,extinction,347,0,30,0.0001,0.09728830083451993,121621.58121544446,9.428833121465601,121631.01004856592
0.055,10.0,0.5,3,50.0,extinction,745,0,86,0.0020615366927727932,0.0636024030269122,290915.3379143085,0.17617017722766268,290915.5140844857
0.055,10.0,1.0,1,25.0,extinction,430,0,81,0.0011176163170137125,0.07464086675141383,110746.40523544505,4.1113454674412635,110750.51658091249
0.055,10.0,1.0,1,10.0,extinction,644,0,88,0.0001,0.007837279475836038,56704.483932151146,0.48373074295196256,56704.9676628941
0.055,10.0,1.0,2,5.0,extinction,397,0,53,0.0001,0.06018882321187309,20139.370736549965,5.718884911328373,20145.089621461295
0.055,10.0,1.0,1,50.0,extinction,469,0,30,0.00020728036998620937,0.034054814544153746,124443.51459389279,2.783651998077633,124446.29824589087
0.055,10.0,1.0,2,10.0,extinction,397,0,61,0.0001,0.06018917911522913,41092.4241918871,5.7189187277451765,41098.143110614845
0.055,10.0,1.0,1,100.0,extinction,470,0,6,0.0009000000000000001,0.05454914863900618,52808.06347610336,2.7554547559222144,52810.81893085928
0.055,10.0,1.0,3,5.0,extinction,321,0,54,0.0001,0.12528489563913958,21748.848876049524,12.228493673601175,21761.077369723123
0.055,10.0,1.0,1,5.0,extinction,644,0,76,0.00020227938554321438,0.010905530834690562,27532.677942721366,0.48372623564191797,27533.161668957007
0.055,10.0,1.0,3,10.0,extinction,321,0,59,0.00027792571132169056,0.13062175613439206,43865.050977057996,12.228415248545133,43877.27939230654
