dependency_rate,capture_strength,rotation_interval,defense_active,defense_mode,seed,survived,collapsed,extinct,final_population,final_ai_generation,avg_validator_dependency,max_validator_dependency,yield_condition_met_count,yield_condition_blocked_count,capture_rate,final_avg_U_sys,final_avg_L_t
0.01,0.5,,False,undefended,2021328583,True,False,False,506,115,1.0,1.0,286,172,0.6013986013986014,2.438835749245954e+22,4.877676403426732e+20
0.01,0.5,,False,undefended,1276868142,True,False,False,514,123,1.0,1.0,278,156,0.5611510791366906,4.662365034017194e+23,9.32473944673104e+21
0.01,0.5,,False,undefended,1460710059,True,False,False,502,83,1.0,1.0,244,162,0.6639344262295082,4.191052127940147e+16,838211268771300.8
0.01,0.5,,False,undefended,2075766227,True,False,False,446,84,1.0,1.0,266,183,0.6879699248120301,6.238759853127419e+16,1247753227016943.0
0.01,0.5,,False,undefended,652876400,True,False,False,526,110,1.0,1.0,272,163,0.5992647058823529,3.339463384966743e+21,6.678933484222994e+19
0.01,0.5,,False,undefended,1418416351,True,False,False,468,82,1.0,1.0,253,172,0.6798418972332015,2.70946561930164e+16,541893669013384.2
0.01,0.5,,False,undefended,1943962342,True,False,False,511,93,1.0,1.0,262,170,0.648854961832061,1.8675244261514478e+18,3.7350526083661656e+16
0.01,0.5,,False,undefended,1236089972,True,False,False,478,113,1.0,1.0,279,167,0.5985663082437276,6.924189443719639e+21,1.384839281762163e+20
0.01,0.5,,False,undefended,203193447,True,False,False,511,111,1.0,1.0,279,169,0.6057347670250897,6.436682352570058e+21,1.2873377643821652e+20
0.01,0.5,,False,undefended,1017906408,True,False,False,484,78,1.0,1.0,246,169,0.6869918699186992,6321776910839770.0,126435665363638.92
0.01,0.5,,False,undefended,1636679393,True,False,False,516,99,1.0,1.0,276,178,0.644927536231884,2.662761538238638e+19,5.3255284307135456e+17
0.01,0.5,,False,undefended,1140253172,True,False,False,482,122,1.0,1.0,283,162,0.5724381625441696,2.649611274703549e+23,5.299227880749991e+21
0.01,0.5,,False,undefended,1868729710,True,False,False,460,119,1.0,1.0,271,153,0.5645756457564576,9.371816166303908e+22,1.8743651208460504e+21
0.01,0.5,,False,undefended,963091504,True,False,False,465,106,1.0,1.0,271,166,0.6125461254612546,3.383278554427643e+20,6.766563919715815e+18
0.01,0.5,,False,undefended,228188744,True,False,False,544,107,1.0,1.0,281,175,0.6227758007117438,1.2303994259326113e+21,2.4608013256313016e+19
0.01,0.5,,False,undefended,940348720,True,False,False,533,97,1.0,1.0,282,186,0.6595744680851063,1.575127111263676e+19,3.150257389955574e+17
0.01,0.5,,False,undefended,803591116,True,False,False,513,115,1.0,1.0,281,167,0.594306049822064,2.7189417864763873e+22,5.43788903819187e+20
0.01,0.5,,False,undefended,1293885318,True,False,False,525,111,1.0,1.0,267,157,0.5880149812734082,3.9068013202953585e+21,7.813610506338052e+19
0.01,0.5,,False,undefended,903387184,True,False,False,509,107,1.0,1.0,270,164,0.6074074074074074,7.296236490167355e+20,1.459248765626134e+19
0.01,0.5,,False,undefended,622982111,True,False,False,533,126,1.0,1.0,285,160,0.5614035087719298,3.035240991302383e+24,6.070488084369055e+22
0.01,0.5,,False,undefended,738754209,True,False,False,579,108,1.0,1.0,283,176,0.6219081272084805,1.1523141486656514e+21,2.3046306142683714e+19
0.01,0.5,,False,undefended,874778946,True,False,False,547,112,1.0,1.0,276,165,0.5978260869565217,6.280207734141293e+21,1.2560428100012209e+20
0.01,0.5,,False,undefended,1682023825,True,False,False,486,99,1.0,1.0,282,184,0.6524822695035462,2.896713049407149e+19,5.79343192887639e+17
0.01,0.7,,False,undefended,1734019530,True,False,False,526,55,1.0,1.0,277,223,0.8050541516245487,947789152937.9391,18955802137.53637
0.01,0.5,,False,undefended,2053122390,True,False,False,485,114,1.0,1.0,277,164,0.592057761732852,1.2349320723035272e+22,2.469866629113358e+20
0.01,0.7,,False,undefended,1675502764,True,False,False,577,50,1.0,1.0,278,229,0.8237410071942446,113888528018.67294,2277772850.665919
0.01,0.7,,False,undefended,1366068463,True,False,False,544,64,1.0,1.0,281,218,0.7758007117437722,38603291720864.664,772066610290.4197
0.01,0.7,,False,undefended,1141350298,True,False,False,528,56,1.0,1.0,278,223,0.802158273381295,1440818039429.5806,28816389752.51899
0.01,0.7,,False,undefended,1621740651,True,False,False,497,51,1.0,1.0,260,210,0.8076923076923077,165513828631.45218,3310279902.2589216
0.01,0.7,,False,undefended,1822166153,True,False,False,493,54,1.0,1.0,276,223,0.8079710144927537,356481406093.7438,7129635292.53468
0.01,0.7,,False,undefended,1318709056,True,False,False,475,57,1.0,1.0,279,223,0.7992831541218638,959013637469.989,19180292053.099728
0.01,0.7,,False,undefended,1385362230,True,False,False,530,57,1.0,1.0,277,221,0.7978339350180506,2179804979595.944,43596143413.06665
0.01,0.7,,False,undefended,845764798,True,False,False,545,41,1.0,1.0,259,219,0.8455598455598455,3524694777.7234178,70493966.4169325
0.01,0.7,,False,undefended,1517426095,True,False,False,436,47,1.0,1.0,266,220,0.8270676691729323,28342725572.675224,566855081.9674666
0.01,0.7,,False,undefended,898026738,True,False,False,467,53,1.0,1.0,277,225,0.8122743682310469,301041286936.3166,6020831793.820398
0.01,0.7,,False,undefended,565996660,True,False,False,469,51,1.0,1.0,284,234,0.823943661971831,134689951305.59476,2693801736.8932505
0.01,0.7,,False,undefended,2022289437,True,False,False,521,43,1.0,1.0,244,202,0.8278688524590164,7508459675.907305,150169344.48790553
0.01,0.7,,False,undefended,1492445145,True,False,False,467,48,1.0,1.0,273,226,0.8278388278388278,34490275031.50377,689806194.5193832
0.01,0.7,,False,undefended,1996687245,True,False,False,546,60,1.0,1.0,276,217,0.7862318840579711,5674005826417.836,113480230553.08096
0.01,0.7,,False,undefended,1331958373,True,False,False,499,53,1.0,1.0,284,232,0.8169014084507042,303964120420.7055,6079288517.742578
0.01,0.7,,False,undefended,129182026,True,False,False,463,53,1.0,1.0,277,225,0.8122743682310469,344813009710.1136,6896267132.481748
0.01,0.7,,False,undefended,1592252741,True,False,False,499,53,1.0,1.0,285,233,0.8175438596491228,412232372546.79486,8244655749.171524
0.01,0.7,,False,undefended,1297000610,True,False,False,490,64,1.0,1.0,286,223,0.7797202797202797,26614094156298.05,532282418290.004
0.01,0.7,,False,undefended,1902257395,True,False,False,520,59,1.0,1.0,279,221,0.7921146953405018,4818349002859.217,96367076996.60098
0.01,0.7,,False,undefended,1166297974,True,False,False,497,44,1.0,1.0,275,232,0.8436363636363636,7632474020.962817,152649633.96265113
0.01,0.7,,False,undefended,422778106,True,False,False,547,52,1.0,1.0,276,225,0.8152173913043478,229680411283.72168,4593612840.741034
0.01,0.7,,False,undefended,1503521329,True,False,False,471,46,1.0,1.0,277,232,0.8375451263537906,13249980356.598787,264999873.67042193
0.01,0.7,,False,undefended,229116538,True,False,False,518,54,1.0,1.0,280,227,0.8107142857142857,597987631844.7317,11959764665.605263
0.01,0.7,,False,undefended,602509093,True,False,False,471,57,1.0,1.0,273,217,0.7948717948717948,1889491396450.5593,37789865934.44713
0.01,0.7,,False,undefended,1394887112,True,False,False,514,47,1.0,1.0,273,227,0.8315018315018315,31811763680.81196,636235913.7661501
0.01,0.7,,False,undefended,1919037189,True,False,False,490,48,1.0,1.0,278,231,0.8309352517985612,42427412070.883194,848549095.5959404
0.01,0.7,,False,undefended,508583934,True,False,False,506,49,1.0,1.0,279,231,0.8279569892473119,77453754290.07573,1549076644.3939276
0.01,0.7,,False,undefended,995877041,True,False,False,503,53,1.0,1.0,281,229,0.8149466192170819,429935140669.37274,8598711456.864403
0.01,0.7,,False,undefended,771930076,True,False,False,548,34,1.0,1.0,242,209,0.8636363636363636,169262314.60852844,3385249.6910602325
0.01,0.7,,False,undefended,137143127,True,False,False,567,58,1.0,1.0,282,225,0.7978723404255319,2896620407540.825,57932466373.71804
0.01,0.7,,False,undefended,1551146458,True,False,False,439,42,1.0,1.0,264,223,0.8446969696969697,2731267599.038604,54625406.94916014
0.01,0.7,,False,undefended,2096498084,True,False,False,515,48,1.0,1.0,279,232,0.8315412186379928,55505244109.79661,1110105998.7814243
0.01,0.7,,False,undefended,202636766,True,False,False,506,41,1.0,1.0,267,227,0.850187265917603,3346519627.090786,66930459.87473291
0.01,0.7,,False,undefended,804088336,True,False,False,511,53,1.0,1.0,276,224,0.8115942028985508,375576776239.6771,7511543078.175807
0.01,0.7,,False,undefended,1628623247,True,False,False,489,53,1.0,1.0,279,227,0.8136200716845878,412764379823.0084,8255295898.437378
0.01,0.7,,False,undefended,1738241698,True,False,False,559,52,1.0,1.0,283,232,0.8197879858657244,220671330805.42715,4413431051.425726
0.01,0.7,,False,undefended,1445050357,True,False,False,500,29,1.0,1.0,251,223,0.8884462151394422,24780171.679438446,495603.92674682103
0.01,0.7,,False,undefended,1610886217,True,False,False,573,71,1.0,1.0,286,216,0.7552447552447552,704436990004433.6,14088753961604.021
0.01,0.7,,False,undefended,1406520250,True,False,False,477,57,1.0,1.0,277,221,0.7978339350180506,1982143827697.5098,39642916433.0329
0.01,0.7,,False,undefended,2056582247,True,False,False,569,48,1.0,1.0,274,227,0.8284671532846716,57763848936.7856,1155278140.349012
0.01,0.7,,False,undefended,1450731849,True,False,False,494,46,1.0,1.0,271,226,0.8339483394833949,14252666672.13764,285053620.05340564
0.01,0.7,,False,undefended,93404745,True,False,False,538,48,1.0,1.0,274,227,0.8284671532846716,40992502873.5782,819850881.6556636
0.01,0.7,,False,undefended,618201292,True,False,False,503,67,1.0,1.0,282,216,0.7659574468085106,127021864810139.22,2540439849828.8896
0.01,0.7,,False,undefended,927638556,True,False,False,511,51,1.0,1.0,279,229,0.8207885304659498,129552172039.99313,2591046047.22904
0.01,0.7,,False,undefended,1061661791,True,False,False,475,54,1.0,1.0,275,222,0.8072727272727273,570313572374.3025,11406282926.484203
0.01,0.7,,False,undefended,1936465388,True,False,False,519,38,1.0,1.0,260,223,0.8576923076923076,955231851.5618223,19104656.249115974
0.01,0.7,,False,undefended,1406235185,True,False,False,511,42,1.0,1.0,274,233,0.8503649635036497,4836919493.403469,96738487.16398706
0.01,0.7,,False,undefended,2091965814,True,False,False,488,66,1.0,1.0,281,216,0.7686832740213523,58187987105851.516,1163760912474.4587
0.01,0.7,,False,undefended,2004149526,True,False,False,527,48,1.0,1.0,248,201,0.8104838709677419,39985273189.890945,799706268.4861948
0.01,0.9,,False,undefended,740302421,True,False,False,505,29,1.0,1.0,274,246,0.8978102189781022,24598209.22542212,491964.67437773116
0.01,0.9,,False,undefended,488593370,True,False,False,487,30,1.0,1.0,286,257,0.8986013986013986,35508450.06122062,710169.7105870538
0.01,0.9,,False,undefended,1418117734,True,False,False,538,29,1.0,1.0,281,253,0.900355871886121,26995889.87047254,539918.334882196
0.01,0.9,,False,undefended,170197894,True,False,False,488,29,1.0,1.0,283,255,0.901060070671378,23421321.155761443,468426.8891598637
0.01,0.9,,False,undefended,572657916,True,False,False,529,20,1.0,1.0,275,256,0.9309090909090909,675147.8193532752,13502.96470028473
0.01,0.9,,False,undefended,1339013570,True,False,False,524,32,1.0,1.0,287,256,0.89198606271777,87490968.39451613,1749821.1203815546
0.01,0.9,,False,undefended,484211313,True,False,False,502,4,1.0,1.0,180,177,0.9833333333333333,1289.9706556276315,16.119394399256336
0.01,0.9,,False,undefended,1705951818,True,False,False,552,33,1.0,1.0,286,254,0.8881118881118881,135981474.5701797,2719632.2217307766
0.01,0.9,,False,undefended,1103688621,True,False,False,521,9,1.0,1.0,252,244,0.9682539682539683,7829.00621042759,156.5750192843731
0.01,0.9,,False,undefended,394829921,True,False,False,515,21,1.0,1.0,270,250,0.9259259259259259,939766.6352232478,18795.346348224375
0.01,0.9,,False,undefended,1838752631,True,False,False,501,22,1.0,1.0,275,254,0.9236363636363636,1472528.2869042614,29450.590105359286
0.01,0.9,,False,undefended,373590643,True,False,False,458,23,1.0,1.0,272,250,0.9191176470588235,2005370.6412461177,40107.447913942415
0.01,0.9,,False,undefended,138131067,True,False,False,515,17,1.0,1.0,264,248,0.9393939393939394,185904.61621415298,3718.09080480025
0.01,0.9,,False,undefended,1490707791,True,False,False,531,28,1.0,1.0,277,250,0.9025270758122743,17525702.022328466,350514.3875994693
0.01,0.9,,False,undefended,1245111201,True,False,False,489,29,1.0,1.0,274,246,0.8978102189781022,23467753.04365141,469355.52766767825
0.01,0.9,,False,undefended,1637831447,True,False,False,498,5,1.0,1.0,237,233,0.9831223628691983,1557.7912779981539,19.467151669565656
0.01,0.9,,False,undefended,1645661828,True,False,False,456,21,1.0,1.0,278,258,0.9280575539568345,916109.4883361465,18322.202945094636
0.01,0.9,,False,undefended,1884392541,True,False,False,524,28,1.0,1.0,279,252,0.9032258064516129,16777756.428924125,335555.46096508636
0.01,0.9,,False,undefended,1072574133,True,False,False,486,33,1.0,1.0,289,257,0.889273356401384,122072987.21546829,2441462.1955634737
0.01,0.9,,False,undefended,901303575,True,False,False,464,27,1.0,1.0,282,256,0.9078014184397163,10347436.072210263,206948.92442983994
0.01,0.9,,False,undefended,327363880,True,False,False,529,32,1.0,1.0,282,251,0.8900709219858156,88489352.57562196,1769788.8254014228
0.01,0.9,,False,undefended,1546225482,True,False,False,476,27,1.0,1.0,279,253,0.9068100358422939,10496629.708594056,209932.80009690468
0.01,0.9,,False,undefended,210972037,True,False,False,474,27,1.0,1.0,282,256,0.9078014184397163,9946994.823485453,198940.09145235867
0.01,0.9,,False,undefended,1399076046,True,False,False,461,18,1.0,1.0,273,256,0.9377289377289377,259597.4768387128,5191.94949712957
0.01,0.9,,False,undefended,441217962,True,False,False,493,29,1.0,1.0,280,252,0.9,23465900.397359863,469318.47475829476
0.01,0.9,,False,undefended,1980880017,True,False,False,472,22,1.0,1.0,272,251,0.9227941176470589,1358955.466256766,27179.13140736751
0.01,0.9,,False,undefended,912833238,True,False,False,524,40,1.0,1.0,284,245,0.8626760563380281,2229265667.204255,44585358.182120614
0.01,0.9,,False,undefended,1490857005,True,False,False,513,18,1.0,1.0,265,248,0.9358490566037736,288944.9534824394,5778.899619663849
0.01,0.9,,False,undefended,304142267,True,False,False,541,27,1.0,1.0,286,260,0.9090909090909091,11893757.346434187,237875.38075287448
0.01,0.9,,False,undefended,246670568,True,False,False,530,28,1.0,1.0,287,260,0.9059233449477352,17832701.053543516,356654.3745158623
0.01,0.9,,False,undefended,599710467,True,False,False,487,18,1.0,1.0,270,253,0.937037037037037,279762.79895803716,5595.256338321893
0.01,0.9,,False,undefended,627756958,True,False,False,534,14,1.0,1.0,260,247,0.95,57568.27084008344,1151.3613125221564
0.01,0.9,,False,undefended,305852121,True,False,False,542,27,1.0,1.0,276,250,0.9057971014492754,11931244.219798632,238625.1189461802
0.01,0.9,,False,undefended,188655894,True,False,False,573,31,1.0,1.0,287,257,0.8954703832752613,63769185.86480055,1275384.9938371344
0.01,0.9,,False,undefended,935951248,True,False,False,482,23,1.0,1.0,272,250,0.9191176470588235,2116666.756095563,42333.37242616632
0.01,0.9,,False,undefended,1648585639,True,False,False,478,29,1.0,1.0,288,260,0.9027777777777778,23704161.156496014,474083.69482966204
0.01,0.9,,False,undefended,1048183394,True,False,False,485,20,1.0,1.0,267,248,0.9288389513108615,645190.2170236311,12903.81205553895
0.01,0.9,,False,undefended,1658600822,True,False,False,448,26,1.0,1.0,275,250,0.9090909090909091,6718421.123501241,134368.55252954416
0.01,0.9,,False,undefended,1938693769,True,False,False,504,22,1.0,1.0,279,258,0.9247311827956989,1457504.7029379888,29150.118125248515
0.01,0.9,,False,undefended,1688049846,True,False,False,529,36,1.0,1.0,285,250,0.8771929824561403,449215126.3650665,8984311.555561932
0.01,0.9,,False,undefended,1481225920,True,False,False,535,17,1.0,1.0,264,248,0.9393939393939394,198497.89360167252,3969.956605522534
0.01,0.9,,False,undefended,1880409294,True,False,False,424,27,1.0,1.0,279,253,0.9068100358422939,9731867.818954702,194637.54687184753
0.01,0.9,,False,undefended,1406981255,True,False,False,527,13,1.0,1.0,268,256,0.9552238805970149,37658.22943103548,753.1600842425098
0.01,0.9,,False,undefended,2074805221,True,False,False,505,35,1.0,1.0,287,253,0.8815331010452961,277377906.9977618,5547563.715260565
0.01,0.9,,False,undefended,341991811,True,False,False,477,21,1.0,1.0,278,258,0.9280575539568345,936882.3879767716,18737.66137326144
0.01,0.9,,False,undefended,1523478535,True,False,False,441,19,1.0,1.0,273,255,0.9340659340659341,378695.4166243431,7573.91069735996
0.01,0.9,,False,undefended,85123793,True,False,False,499,19,1.0,1.0,274,256,0.9343065693430657,409011.4597456396,8180.232163016743
0.01,0.9,,False,undefended,691980922,True,False,False,531,30,1.0,1.0,288,259,0.8993055555555556,40638444.42351253,812769.7005252544
0.01,0.9,,False,undefended,1877614322,True,False,False,534,16,1.0,1.0,251,236,0.9402390438247012,101005.15316594116,2020.0998318580769
0.01,1.0,,False,undefended,532128398,True,False,False,509,10,1.0,1.0,254,245,0.9645669291338582,10898.875973344479,217.97247632872887
0.01,0.9,,False,undefended,785329572,True,False,False,465,26,1.0,1.0,283,258,0.911660777385159,6873482.514804023,137469.78330034352
0.01,1.0,,False,undefended,1073761053,True,False,False,520,22,1.0,1.0,276,255,0.9239130434782609,1505418.4048191363,30108.393114961655
0.01,1.0,,False,undefended,1528113380,True,False,False,542,17,1.0,1.0,279,263,0.942652329749104,206656.8012163597,4133.134916368274
0.01,1.0,,False,undefended,33703172,True,False,False,515,18,1.0,1.0,265,248,0.9358490566037736,289448.00030551944,5788.960566180291
0.01,1.0,,False,undefended,1936055345,True,False,False,475,13,1.0,1.0,266,254,0.9548872180451128,36344.94091321363,726.894287174034
0.01,1.0,,False,undefended,1729256470,True,False,False,513,13,1.0,1.0,266,254,0.9548872180451128,38478.23293402158,769.5601707821892
0.01,1.0,,False,undefended,1588987427,True,False,False,506,23,1.0,1.0,285,263,0.9228070175438596,2145703.2166698882,42914.102240356755
0.01,1.0,,False,undefended,1761169068,True,False,False,492,26,1.0,1.0,280,255,0.9107142857142857,7332193.227794649,146644.00679425674
0.01,1.0,,False,undefended,1148421710,True,False,False,486,22,1.0,1.0,277,256,0.924187725631769,1400547.9197867692,28010.981326888614
0.01,1.0,,False,undefended,743554412,True,False,False,498,26,1.0,1.0,283,258,0.911660777385159,7399663.872888972,147993.42102016596
0.01,1.0,,False,undefended,830346797,True,False,False,511,8,1.0,1.0,249,242,0.9718875502008032,5149.799108091256,102.9908233589891
0.01,1.0,,False,undefended,520230176,True,False,False,540,22,1.0,1.0,277,256,0.924187725631769,1584819.0109650325,31696.406809097352
0.01,1.0,,False,undefended,567181781,True,False,False,486,23,1.0,1.0,282,260,0.9219858156028369,2217093.2487432547,44341.90433198663
0.01,1.0,,False,undefended,1694321145,True,False,False,541,26,1.0,1.0,288,263,0.9131944444444444,7727197.137427121,154544.09298916513
0.01,1.0,,False,undefended,530462920,True,False,False,548,8,1.0,1.0,252,245,0.9722222222222222,5559.143243673628,111.17771430489469
0.01,1.0,,False,undefended,901792967,True,False,False,497,8,1.0,1.0,254,247,0.9724409448818898,4958.039437605339,99.15562606597177
0.01,1.0,,False,undefended,573974481,True,False,False,510,22,1.0,1.0,278,257,0.9244604316546763,1501378.9601878556,30027.604140519525
0.01,1.0,,False,undefended,2024923966,True,False,False,500,25,1.0,1.0,289,265,0.916955017301038,4965547.454579022,99311.04365903526
0.01,1.0,,False,undefended,928188043,True,False,False,516,18,1.0,1.0,268,251,0.9365671641791045,302445.1484879246,6048.903792279956
0.01,1.0,,False,undefended,373723157,True,False,False,521,17,1.0,1.0,272,256,0.9411764705882353,200976.46413530974,4019.528059719089
0.01,1.0,,False,undefended,1295375616,True,False,False,475,19,1.0,1.0,269,251,0.9330855018587361,410763.84939981176,8215.27999684438
0.01,1.0,,False,undefended,191681281,True,False,False,545,26,1.0,1.0,288,263,0.9131944444444444,8047315.236538313,160946.46126978437
0.01,1.0,,False,undefended,1660374831,True,False,False,498,15,1.0,1.0,262,248,0.9465648854961832,85350.64303710408,1707.009315083528
0.01,1.0,,False,undefended,1268077746,True,False,False,469,31,1.0,1.0,292,262,0.8972602739726028,52533193.48587366,1050664.9221134477
0.01,1.0,,False,undefended,200843928,True,False,False,447,5,1.0,1.0,251,247,0.9840637450199203,1387.3017444078491,17.336029985722483
0.01,1.0,,False,undefended,581101174,True,False,False,545,24,1.0,1.0,285,262,0.9192982456140351,3501188.5979662715,70023.83711054502
0.01,1.0,,False,undefended,2098651983,True,False,False,594,17,1.0,1.0,265,249,0.939622641509434,220016.4410412012,4400.327984327406
0.01,1.0,,False,undefended,2027212305,True,False,False,446,16,1.0,1.0,264,249,0.9431818181818182,115699.34096588768,2313.983885281718
0.01,1.0,,False,undefended,892607546,True,False,False,493,16,1.0,1.0,276,261,0.9456521739130435,124692.55564635168,2493.848358642983
0.01,1.0,,False,undefended,1490385086,True,False,False,470,32,1.0,1.0,283,252,0.8904593639575972,79930253.5485388,1598606.6738828449
0.01,1.0,,False,undefended,1534221437,True,False,False,522,16,1.0,1.0,268,253,0.9440298507462687,136196.3026893426,2723.923529083274
0.01,1.0,,False,undefended,124202293,True,False,False,477,16,1.0,1.0,265,250,0.9433962264150944,119526.5178183956,2390.527498592503
0.01,1.0,,False,undefended,915623848,True,False,False,433,14,1.0,1.0,264,251,0.9507575757575758,48233.326468124695,964.6622379948742
0.01,1.0,,False,undefended,37196608,True,False,False,501,24,1.0,1.0,289,266,0.9204152249134948,3253252.593279297,65065.112099029626
0.01,1.0,,False,undefended,1795043728,True,False,False,466,21,1.0,1.0,270,250,0.9259259259259259,893673.9960606417,17873.492651883418
0.01,1.0,,False,undefended,886661668,True,False,False,611,29,1.0,1.0,281,253,0.900355871886121,29549847.003698967,590997.5286834353
0.01,1.0,,False,undefended,946575326,True,False,False,561,27,1.0,1.0,279,253,0.9068100358422939,12223680.968563529,244473.8598698454
0.01,1.0,,False,undefended,1179097870,True,False,False,492,26,1.0,1.0,285,260,0.9122807017543859,7077540.444736846,141550.94611475075
0.01,1.0,,False,undefended,1693113130,True,False,False,493,18,1.0,1.0,273,256,0.9377289377289377,271874.98540857993,5437.499916917039
0.01,1.0,,False,undefended,1063698900,True,False,False,491,17,1.0,1.0,272,256,0.9411764705882353,195617.26289764658,3912.3439291826094
0.01,1.0,,False,undefended,396805838,True,False,False,452,18,1.0,1.0,271,254,0.9372693726937269,267864.0720550839,5357.281570173104
0.01,1.0,,False,undefended,1778841000,True,False,False,514,27,1.0,1.0,287,261,0.9094076655052264,11278229.881243402,225564.81927414006
0.01,1.0,,False,undefended,16952090,True,False,False,476,20,1.0,1.0,280,261,0.9321428571428572,595529.9088387184,11910.604895341507
0.01,1.0,,False,undefended,126804367,True,False,False,481,23,1.0,1.0,282,260,0.9219858156028369,2141435.674357453,42828.751305535814
0.01,1.0,,False,undefended,344154376,True,False,False,493,22,1.0,1.0,287,266,0.926829268292683,1380466.908554957,27609.360688411572
0.01,1.0,,False,undefended,84347775,True,False,False,499,30,1.0,1.0,289,260,0.8996539792387543,36996772.4326502,739936.1881324609
0.02,0.3,,False,undefended,1298750492,True,False,False,528,180,1.0,1.0,279,100,0.35842293906810035,3.5731694419334677e+33,7.146346072398757e+31
0.01,1.0,,False,undefended,2134221164,True,False,False,502,26,1.0,1.0,285,260,0.9122807017543859,7219166.727157081,144383.47462345977
0.01,1.0,,False,undefended,2034445440,True,False,False,481,20,1.0,1.0,277,258,0.9314079422382672,623323.4313010991,12466.475906690413
0.01,1.0,,False,undefended,1157647712,True,False,False,459,13,1.0,1.0,266,254,0.9548872180451128,34895.05938441542,697.8966277033597
0.02,0.3,,False,undefended,861672733,True,False,False,490,189,1.0,1.0,280,92,0.32857142857142857,1.1597488752851408e+35,2.3195000863266085e+33
0.01,1.0,,False,undefended,1508211082,True,False,False,543,12,1.0,1.0,260,249,0.9576923076923077,27576.486065186356,551.5250134937359
0.02,0.3,,False,undefended,1241829001,True,False,False,594,169,1.0,1.0,285,117,0.4105263157894737,5.118046173834594e+31,1.0236102642421897e+30
0.02,0.3,,False,undefended,799718608,True,False,False,465,171,1.0,1.0,274,104,0.3795620437956204,9.427854885728144e+31,1.8855728742488142e+30
0.02,0.3,,False,undefended,1758575026,True,False,False,493,170,1.0,1.0,283,114,0.4028268551236749,6.245188539641046e+31,1.249038964281731e+30
0.02,0.3,,False,undefended,453567667,True,False,False,502,174,1.0,1.0,272,99,0.3639705882352941,3.2261787393407785e+32,6.452363963084245e+30
0.02,0.3,,False,undefended,322329425,True,False,False,482,162,1.0,1.0,272,111,0.40808823529411764,3.2269112006218005e+30,6.45382889693096e+28
0.02,0.3,,False,undefended,1219119335,True,False,False,507,153,1.0,1.0,273,121,0.4432234432234432,8.035547810945922e+28,1.6071111784038046e+27
0.02,0.3,,False,undefended,1670997957,True,False,False,473,180,1.0,1.0,282,103,0.36524822695035464,2.763102952481416e+33,5.52621146524255e+31
0.02,0.3,,False,undefended,36001398,True,False,False,517,181,1.0,1.0,280,100,0.35714285714285715,4.8090584249221073e+33,9.618126528904824e+31
0.02,0.3,,False,undefended,453172125,True,False,False,500,178,1.0,1.0,276,99,0.358695652173913,1.8413347277773244e+33,3.6826731594709963e+31
0.02,0.3,,False,undefended,1528217984,True,False,False,487,166,1.0,1.0,270,105,0.3888888888888889,1.289931074869469e+31,2.5798647439782638e+29
0.02,0.3,,False,undefended,1056246787,True,False,False,501,173,1.0,1.0,284,112,0.39436619718309857,2.8479125769675726e+32,5.695830881312093e+30
0.02,0.3,,False,undefended,70634583,True,False,False,457,190,1.0,1.0,276,87,0.31521739130434784,2.505764842466938e+35,5.0115347281690215e+33
0.02,0.3,,False,undefended,1267988935,True,False,False,565,171,1.0,1.0,280,110,0.39285714285714285,9.371977860889164e+31,1.8743974568414463e+30
0.02,0.3,,False,undefended,243155722,True,False,False,426,180,1.0,1.0,272,93,0.34191176470588236,3.712899039078721e+33,7.42580555640479e+31
0.02,0.3,,False,undefended,1430337754,True,False,False,544,182,1.0,1.0,271,90,0.33210332103321033,8.712156069133706e+33,1.7424329655187766e+32
0.02,0.3,,False,undefended,235884597,True,False,False,470,166,1.0,1.0,269,104,0.38661710037174724,1.2611791266656591e+31,2.5223607896503844e+29
0.02,0.3,,False,undefended,1032859869,True,False,False,497,171,1.0,1.0,273,103,0.3772893772893773,1.1418744070762436e+32,2.2837511122700153e+30
0.02,0.3,,False,undefended,1253326658,True,False,False,506,183,1.0,1.0,286,104,0.36363636363636365,1.2305213442917025e+34,2.4610451621709015e+32
0.02,0.3,,False,undefended,1135918880,True,False,False,516,158,1.0,1.0,271,114,0.42066420664206644,5.1365481830215234e+29,1.027310669637544e+28
0.02,0.3,,False,undefended,1557972499,True,False,False,498,164,1.0,1.0,275,112,0.4072727272727273,7.587842794837661e+30,1.5175700851704612e+29
0.02,0.3,,False,undefended,1063074662,True,False,False,529,182,1.0,1.0,280,99,0.3535714285714286,6.549252666343872e+33,1.3098518517503333e+32
0.02,0.3,,False,undefended,1817201702,True,False,False,471,177,1.0,1.0,274,98,0.35766423357664234,9.980440265481692e+32,1.9960900623760049e+31
0.02,0.3,,False,undefended,454810085,True,False,False,538,170,1.0,1.0,265,96,0.3622641509433962,6.049712815000412e+31,1.2099437787211897e+30
0.02,0.3,,False,undefended,625005650,True,False,False,499,173,1.0,1.0,282,110,0.3900709219858156,1.9844516798108383e+32,3.9689073515269727e+30
0.02,0.3,,False,undefended,505785827,True,False,False,555,173,1.0,1.0,277,105,0.37906137184115524,1.9860847183662397e+32,3.9721734324522105e+30
0.02,0.3,,False,undefended,1740961142,True,False,False,561,171,1.0,1.0,272,102,0.375,1.0850905541557206e+32,2.170183290669283e+30
0.02,0.3,,False,undefended,302288691,True,False,False,467,172,1.0,1.0,267,96,0.3595505617977528,2.204138355883043e+32,4.4082811424978844e+30
