grid_index,horizon,total_suppression,avg_wb,V_proj,h_n,h_n_shape
3,20,0.6,0.7390802417546923,0.021230831140244558,0.9147583888306585,0.9830285977429757
4,1,0.8,0.6632599026771968,0.004274558904629441,0.408449147476855,0.9830285977429757
4,2,0.8,0.6757402486365066,0.004436938356415822,0.4200513887955987,0.9830285977429757
4,3,0.8,0.6868027681843217,0.004583401413172306,0.4303152892095865,0.9830285977429757
4,4,0.8,0.6965576159428188,0.004714524646778956,0.43934534310051443,0.9830285977429757
4,5,0.8,0.7051068391402096,0.00483096259287841,0.4472403194326381,0.9830285977429757
4,6,0.8,0.7125449605491581,0.004933423136759163,0.4540926866337869,0.9830285977429757
4,7,0.8,0.7189595210793533,0.005022647496479888,0.4599884169397553,0.9830285977429757
4,8,0.8,0.7244315853452825,0.0050993940770613765,0.46500704487897876,0.9830285977429757
4,9,0.8,0.7290362131725375,0.005164425576641929,0.46922188997225145,0.9830285977429757
4,10,0.8,0.7328428996720053,0.0052184988167144975,0.47270037986936825,0.9830285977429757
4,11,0.8,0.7359159862053719,0.005262356846383518,0.475504429289695,0.9830285977429757
4,12,0.8,0.738315044289871,0.005296722937059643,0.4776908440352955,0.9830285977429757
4,13,0.8,0.7400952342459568,0.005322296140887456,0.47931172935467864,0.9830285977429757
4,14,0.8,0.7413076401782585,0.005339748134933418,0.48041488907767205,0.9830285977429757
4,15,0.8,0.7419995826965898,0.005349721114972609,0.4810442069871505,0.9830285977429757
4,16,0.8,0.742214910628163,0.0053528265386302695,0.4812400054149099,0.9830285977429757
4,17,0.8,0.7419942728423031,0.005349644548519962,0.48103937847120487,0.9830285977429757
4,18,0.8,0.7413753712024782,0.005340723932599167,0.48047649895262445,0.9830285977429757
4,19,0.8,0.7403931955747912,0.005326582501845845,0.4795828990494809,0.9830285977429757
4,20,0.8,0.7390802417546923,0.005307707785061135,0.4783877256580363,0.9830285977429757
5,1,1.0,0.6632599026771968,0.0,0.0,0.9830285977429757
5,2,1.0,0.6757402486365066,0.0,0.0,0.9830285977429757
5,3,1.0,0.6868027681843217,0.0,0.0,0.9830285977429757
5,4,1.0,0.6965576159428188,0.0,0.0,0.9830285977429757
5,5,1.0,0.7051068391402096,0.0,0.0,0.9830285977429757
5,6,1.0,0.7125449605491581,0.0,0.0,0.9830285977429757
5,7,1.0,0.7189595210793533,0.0,0.0,0.9830285977429757
5,8,1.0,0.7244315853452825,0.0,0.0,0.9830285977429757
5,9,1.0,0.7290362131725375,0.0,0.0,0.9830285977429757
5,10,1.0,0.7328428996720053,0.0,0.0,0.9830285977429757
5,11,1.0,0.7359159862053719,0.0,0.0,0.9830285977429757
5,12,1.0,0.738315044289871,0.0,0.0,0.9830285977429757
5,13,1.0,0.7400952342459568,0.0,0.0,0.9830285977429757
5,14,1.0,0.7413076401782585,0.0,0.0,0.9830285977429757
5,15,1.0,0.7419995826965898,0.0,0.0,0.9830285977429757
