sample_idx,WELFARE_URGENCY_CAP,AGENCY_URGENCY_CAP,INSTITUTION_URGENCY_CAP,RESILIENCE_URGENCY_CAP,SUPPRESSION_PENALTY_CAP_MULTIPLIER,K_WELFARE_VIABILITY,K_WELFARE_CAPACITY,K_WELFARE_SHRINKAGE,K_WELFARE_AVG_WB_TREND,K_WELFARE_POP_TREND,K_AGENCY_VIABILITY,K_AGENCY_SHRINKAGE,K_AGENCY_POP_TREND,K_INSTITUTION_VIABILITY,K_INSTITUTION_CAPACITY,K_INSTITUTION_SHRINKAGE,K_INSTITUTION_GROWTH,K_INSTITUTION_POP_TREND,K_INSTITUTION_PSI_TREND,K_RESILIENCE_VIABILITY,K_RESILIENCE_CAPACITY,K_RESILIENCE_SHRINKAGE,K_RESILIENCE_GROWTH,K_RESILIENCE_DEFICIT_CONTRIBUTION,K_RESILIENCE_POP_TREND,K_RESILIENCE_RES_TREND,K_SUPPRESSION_VIABILITY,K_SUPPRESSION_CAPACITY,K_SUPPRESSION_SHRINKAGE,K_SUPPRESSION_POP_TREND,K_SUPPRESSION_PSI_TREND,mean_final_population,min_final_population,pairs_above_threshold,max_cosine_distance,mean_cosine_distance,welfare_mean_to_cap,agency_mean_to_cap,institution_mean_to_cap,resilience_mean_to_cap,suppression_mean_to_cap,criterion_1_pass,criterion_2_pass,criterion_3_pass,overall_good,wall_clock_sec,error
5402,3.775789,2.658528,1.530070,1.419194,1.899926,0.913167,0.427853,0.334143,0.262161,0.181079,0.395644,0.037961,0.093811,0.543482,0.008963,0.247436,0.378398,0.223616,0.374935,0.716083,0.228127,0.374083,0.294013,0.653967,0.201921,0.235800,0.666249,0.428961,0.093803,0.282744,0.235571,18.400000,11.000000,0,0.002404,0.001178,0.880144,0.500789,0.937092,1.000000,0.680264,0,0,0,0,110.198301,
5404,1.049057,2.805669,3.723897,3.265156,3.230506,0.435729,0.482465,0.200615,0.280241,0.100314,0.460421,0.360242,0.055256,0.162452,0.660558,0.376173,0.193599,0.142992,0.306249,0.815923,0.114565,0.030814,0.216208,0.219115,0.147620,0.263054,0.549926,0.308404,0.289015,0.013217,0.280827,51.000000,45.000000,0,0.003386,0.001381,1.000000,0.508183,0.361273,0.506270,0.352212,0,0,0,0,108.987716,
5408,2.559807,2.746664,1.799374,1.598754,1.399460,0.136204,0.313443,0.054702,0.141262,0.037789,0.427743,0.146985,0.044213,0.170474,0.719692,0.393450,0.034817,0.218053,0.185227,0.232154,0.376255,0.276673,0.016438,0.113615,0.077642,0.171875,0.448008,0.281780,0.507015,0.044981,0.101570,23.400000,15.000000,0,0.001461,0.000652,0.880295,0.506177,0.876898,0.921643,0.797848,0,0,0,0,78.128083,
5407,2.618858,1.839515,1.103408,2.129857,3.687951,0.105666,0.135458,0.090075,0.204748,0.162677,0.612637,0.454926,0.100273,0.617396,0.768344,0.009612,0.010820,0.278170,0.256215,0.095280,0.514529,0.155262,0.167668,0.486583,0.275725,0.324899,0.260720,0.467108,0.589631,0.112522,0.097209,22.400000,12.000000,0,0.002836,0.001253,0.928353,0.891362,0.990070,0.826336,0.369120,0,0,0,0,87.079188,
5406,4.632457,2.351213,3.170367,3.168852,2.110117,0.837414,0.361063,0.383209,0.041463,0.036454,0.268091,0.249123,0.038076,0.244368,0.316557,0.659324,0.268405,0.025936,0.067720,0.528904,0.320494,0.263426,0.338705,0.147096,0.029993,0.135972,0.858509,0.028561,0.040945,0.241854,0.218828,14.000000,5.000000,0,0.001216,0.000685,0.783146,0.593772,0.544986,0.526099,0.627386,0,0,1,0,110.078306,
5410,3.133441,2.444878,1.251339,1.882552,3.919891,0.606284,0.468044,0.572791,0.211860,0.123881,0.235200,0.274881,0.061381,0.252748,0.250706,0.676569,0.491459,0.251029,0.247090,0.425422,0.583216,0.009167,0.137690,0.241659,0.044683,0.227143,0.147217,0.006331,0.607450,0.266330,0.004341,20.800000,12.000000,0,0.001100,0.000488,0.936371,0.575127,0.977502,0.778324,0.354686,0,0,0,0,106.256649,
5409,4.690593,1.203448,3.880616,3.747254,2.976737,0.936317,0.183564,0.505404,0.287536,0.161565,0.083155,0.429988,0.106598,0.368590,0.177830,0.343163,0.307046,0.076666,0.397111,0.642280,0.176412,0.132882,0.289154,0.453097,0.206910,0.385809,0.921042,0.222551,0.263095,0.159409,0.223701,14.000000,9.000000,0,0.002386,0.000991,0.845533,0.978448,0.404330,0.533598,0.479260,0,0,0,0,108.646196,
5411,1.115921,1.788833,2.928652,2.713454,1.997126,0.337301,0.035438,0.343659,0.066939,0.075008,0.579727,0.054412,0.198793,0.626121,0.834317,0.016260,0.232957,0.053067,0.035243,0.952796,0.077462,0.400515,0.368097,0.781084,0.249537,0.015173,0.737454,0.442463,0.020472,0.090389,0.276546,55.600000,48.000000,0,0.003468,0.001475,0.999686,0.751496,0.439225,0.828659,0.536225,0,0,0,0,112.775549,
5413,3.842652,1.368824,2.146969,2.320948,3.461093,0.812865,0.121451,0.215365,0.011175,0.005996,0.647567,0.345259,0.150668,0.069219,0.495193,0.585472,0.417757,0.273761,0.091434,0.579514,0.281259,0.244761,0.346683,0.345834,0.006181,0.085974,0.603538,0.321880,0.209188,0.214603,0.240650,14.600000,4.000000,0,0.003509,0.001663,0.819801,0.961842,0.813176,0.781408,0.380476,0,0,0,0,88.785722,
5412,1.907194,2.022721,3.440131,2.989344,2.588712,0.115171,0.382151,0.618216,0.155123,0.194726,0.303053,0.077417,0.087694,0.442331,0.919907,0.099821,0.173847,0.022131,0.278378,0.044327,0.480592,0.353396,0.172530,0.681400,0.290146,0.274884,0.015513,0.135698,0.409764,0.029616,0.043445,43.000000,32.000000,0,0.001131,0.000446,0.982667,0.614528,0.374281,0.643230,0.404516,0,0,0,0,104.921018,
5414,4.270929,2.618838,2.517462,3.456246,2.823164,0.642837,0.274304,0.107796,0.084508,0.068703,0.450469,0.438229,0.004864,0.535799,0.075875,0.251693,0.350475,0.148563,0.141413,0.362780,0.664647,0.120919,0.095223,0.559421,0.173398,0.126098,0.331910,0.417988,0.663261,0.258267,0.131299,22.000000,8.000000,0,0.001645,0.000914,0.685735,0.617196,0.638609,0.537420,0.529421,0,0,1,0,108.146426,
5415,2.479955,1.073473,1.569636,1.104042,1.595587,0.414014,0.222581,0.382045,0.231791,0.132334,0.105888,0.232860,0.142860,0.337430,0.526726,0.477322,0.124200,0.156704,0.328394,0.765093,0.158725,0.477114,0.224185,0.023893,0.113847,0.313044,0.802761,0.108809,0.119756,0.133622,0.178430,37.800000,27.000000,0,0.002751,0.001133,0.942736,0.992201,0.913284,0.991144,0.717835,0,0,0,0,111.252341,
5416,2.058598,2.247651,2.707811,2.178972,3.153932,0.311814,0.433600,0.676572,0.181878,0.096388,0.142410,0.186388,0.174098,0.580924,0.333816,0.142255,0.459686,0.057364,0.260844,0.444374,0.488991,0.198856,0.074991,0.630962,0.036540,0.188406,0.974563,0.345363,0.231689,0.235872,0.068138,43.800000,32.000000,0,0.001730,0.000692,0.973570,0.564717,0.516486,0.842739,0.417241,0,0,0,0,107.364963,
5423,2.978781,1.531674,3.684637,2.118231,2.651426,0.019311,0.030376,0.286681,0.045061,0.176848,0.390373,0.193532,0.062950,0.397304,0.420383,0.058678,0.385007,0.017987,0.003656,0.536894,0.003446,0.055056,0.265636,0.731525,0.070648,0.348130,0.274622,0.045195,0.541713,0.184144,0.286871,18.800000,8.000000,0,0.000645,0.000288,0.910892,0.899714,0.348444,0.907825,0.515793,0,0,0,0,55.024445,
5418,3.634369,2.910504,3.261706,1.337066,2.164793,0.961794,0.284853,0.136950,0.102474,0.166942,0.695880,0.297996,0.131930,0.498388,0.677360,0.209307,0.002265,0.108801,0.122413,0.149484,0.650832,0.462471,0.195925,0.502827,0.144499,0.212181,0.681585,0.069670,0.142020,0.014504,0.130358,16.400000,13.000000,0,0.001586,0.000892,0.860699,0.602611,0.474411,1.000000,0.565361,0,0,0,0,100.173104,
5417,4.189537,1.659483,1.379265,3.225205,1.231813,0.510730,0.069391,0.250821,0.026832,0.104649,0.497864,0.390691,0.086126,0.297790,0.753159,0.543055,0.202620,0.238540,0.072447,0.932625,0.338492,0.336802,0.244468,0.391584,0.278903,0.350772,0.375080,0.158967,0.387948,0.120866,0.246593,13.800000,8.000000,0,0.000536,0.000272,0.740616,0.914047,0.959914,0.721932,0.835904,0,0,0,0,109.695485,
5419,1.616757,1.297397,2.325370,3.317108,3.742631,0.231752,0.211668,0.434099,0.256236,0.033779,0.340365,0.031159,0.018931,0.040511,0.222115,0.519787,0.276968,0.196479,0.310871,0.723733,0.106928,0.073061,0.323338,0.063299,0.161276,0.048641,0.214929,0.379124,0.641679,0.189867,0.158739,53.800000,39.000000,0,0.002941,0.001349,0.989374,0.903253,0.574851,0.458585,0.320612,0,0,0,0,112.813054,
5420,1.408004,2.490512,1.066850,3.980095,3.632851,0.439310,0.370743,0.004026,0.121763,0.139066,0.543275,0.100685,0.117531,0.207639,0.024266,0.435836,0.319419,0.178141,0.153629,0.257659,0.406191,0.180726,0.117285,0.174212,0.200355,0.289798,0.532058,0.199067,0.328255,0.288725,0.086260,40.600000,32.000000,0,0.002721,0.001107,0.999099,0.560847,0.995860,0.374544,0.361239,0,0,0,0,112.303807,
5421,3.343615,0.875256,3.113164,1.459433,2.404627,0.738688,0.125653,0.474894,0.274448,0.059822,0.187746,0.322099,0.030142,0.665777,0.576381,0.300698,0.092627,0.116592,0.367185,0.870971,0.255866,0.291330,0.388451,0.409687,0.103314,0.052457,0.067584,0.258510,0.441171,0.103145,0.189642,20.200000,14.000000,0,0.000779,0.000362,0.907404,1.142522,0.544896,0.986398,0.503090,0,0,0,0,112.020555,
5422,4.769846,2.117694,1.995377,2.571294,1.779606,0.787562,0.472740,0.535979,0.201149,0.022505,0.034910,0.477419,0.175361,0.114422,0.992764,0.634135,0.144485,0.286120,0.217151,0.087706,0.547865,0.417125,0.039905,0.295905,0.242103,0.109615,0.871892,0.481602,0.085526,0.060093,0.033417,13.200000,8.000000,0,0.001072,0.000512,0.797233,0.735758,0.904168,0.706056,0.663414,0,0,0,0,111.721746,
5428,1.735614,2.959696,3.215349,1.826475,1.652292,0.537530,0.093970,0.173126,0.270647,0.151505,0.324095,0.139576,0.190035,0.141297,0.606732,0.127129,0.368634,0.297983,0.126936,0.002141,0.234199,0.017914,0.310544,0.361434,0.014836,0.246822,0.182907,0.397337,0.474768,0.121915,0.107275,42.000000,24.000000,0,0.000859,0.000461,0.991054,0.454911,0.411048,0.714833,0.696466,0,0,0,0,53.836966,
5424,2.856011,2.102408,1.480694,3.581811,1.960905,0.711884,0.163681,0.550367,0.030650,0.006679,0.361584,0.085119,0.146553,0.470832,0.781502,0.363974,0.477391,0.101621,0.233786,0.190357,0.317167,0.094638,0.253620,0.443746,0.217380,0.143919,0.373459,0.059208,0.352973,0.102170,0.047116,24.200000,15.000000,0,0.000663,0.000386,0.936225,0.652944,0.948486,0.470177,0.641736,0,0,0,0,111.990660,
5425,4.893163,1.590442,2.791616,1.060508,3.889096,0.481723,0.340405,0.277741,0.178060,0.192283,0.017038,0.369035,0.008947,0.056446,0.365899,0.326762,0.235434,0.203659,0.045620,0.686420,0.510989,0.487956,0.027898,0.179215,0.088689,0.307723,0.776904,0.499815,0.241457,0.292136,0.225570,18.600000,11.000000,0,0.001021,0.000519,0.669574,0.835716,0.524012,1.000000,0.362963,0,0,0,0,112.156449,
5426,3.462003,2.539687,2.409221,2.922280,3.114106,0.061846,0.054863,0.033474,0.251246,0.129894,0.214200,0.461734,0.160599,0.563365,0.187561,0.693355,0.058835,0.068646,0.195654,0.403277,0.129011,0.362160,0.376240,0.715433,0.259128,0.255106,0.033605,0.275697,0.629904,0.171139,0.146688,21.000000,12.000000,0,0.002296,0.000868,0.663471,0.638769,0.805517,0.776453,0.431705,0,0,0,0,110.324017,
5427,1.288087,0.852392,3.363090,2.470041,1.542340,0.760636,0.440563,0.439999,0.107464,0.069387,0.558685,0.240346,0.098014,0.324236,0.647339,0.041164,0.287062,0.227259,0.383758,0.969713,0.629422,0.220308,0.105083,0.251058,0.056023,0.093253,0.569879,0.212154,0.172340,0.070810,0.175070,70.200000,46.000000,0,0.005203,0.001467,0.998810,1.173170,0.365388,0.647704,0.666505,1,0,0,0,113.426891,
5435,1.787341,1.460976,1.330109,1.503792,3.298200,0.686346,0.312334,0.184637,0.215677,0.015571,0.273907,0.217051,0.121272,0.428532,0.284932,0.494669,0.203990,0.087948,0.059191,0.697568,0.605652,0.298250,0.159738,0.593427,0.134331,0.070672,0.102292,0.148510,0.576458,0.247597,0.292885,44.400000,32.000000,0,0.004181,0.001816,0.988275,0.875760,0.949916,0.998376,0.346144,0,0,0,0,53.613566,
5429,3.514969,1.274549,1.151502,2.874997,2.874442,0.269404,0.401575,0.403369,0.125563,0.049605,0.668567,0.406377,0.053012,0.380683,0.058246,0.603979,0.094450,0.006125,0.339943,0.623265,0.428531,0.376077,0.183134,0.622050,0.298206,0.007994,0.717457,0.083683,0.319864,0.232534,0.210656,19.000000,8.000000,0,0.001829,0.000657,0.862380,0.968779,0.981151,0.827556,0.500320,0,0,0,0,111.261889,
5430,4.067253,2.232382,3.769243,1.736770,3.341474,0.189220,0.249544,0.684059,0.050034,0.086824,0.516586,0.251059,0.104078,0.223149,0.387714,0.237757,0.169545,0.171551,0.289977,0.340001,0.025871,0.250408,0.231478,0.083293,0.122795,0.154153,0.475866,0.172054,0.554844,0.202946,0.017076,22.800000,16.000000,0,0.002653,0.001202,0.849001,0.705481,0.385416,0.889504,0.438672,0,0,0,0,110.533085,
5431,2.182414,1.718267,2.097607,3.714706,2.463581,0.988717,0.254423,0.237886,0.196177,0.113823,0.172048,0.046724,0.042082,0.637279,0.964763,0.449629,0.426092,0.123182,0.076909,0.781377,0.526113,0.143710,0.062004,0.543770,0.180579,0.391031,0.877618,0.362550,0.053849,0.003861,0.270531,52.000000,27.000000,0,0.002776,0.001166,0.966423,0.651721,0.735308,0.521700,0.464856,0,0,0,0,112.721475,
5432,2.357127,2.703411,3.959432,2.638998,3.705065,0.856251,0.089274,0.115284,0.292525,0.052889,0.121069,0.124474,0.073320,0.191695,0.145893,0.172201,0.029084,0.258209,0.109206,0.476926,0.198762,0.421967,0.211196,0.300934,0.267261,0.116499,0.829447,0.122609,0.297374,0.215678,0.080556,32.800000,26.000000,0,0.001194,0.000712,0.957299,0.444269,0.351515,0.744770,0.367675,0,0,0,0,111.928073,
5433,4.394187,0.946493,1.907441,1.968497,2.132652,0.087394,0.406638,0.369111,0.136274,0.147759,0.476481,0.329818,0.185340,0.696060,0.690961,0.558901,0.253924,0.045886,0.320761,0.894864,0.354599,0.034524,0.082236,0.665362,0.026665,0.328747,0.301505,0.436415,0.496572,0.026289,0.202688,17.800000,10.000000,0,0.002440,0.000720,0.659610,1.056532,0.894253,0.929473,0.599168,0,0,0,0,111.904970,
5434,3.961104,1.905333,3.036764,3.853707,1.370570,0.386115,0.192243,0.654394,0.063122,0.185539,0.629380,0.484922,0.034275,0.098911,0.864421,0.192649,0.446465,0.206772,0.270782,0.178006,0.055721,0.158367,0.333889,0.028948,0.150513,0.284082,0.513032,0.339342,0.031553,0.146691,0.020681,17.200000,11.000000,0,0.001568,0.000622,0.898689,0.884347,0.454804,0.357026,0.781535,0,0,0,0,111.119579,
5440,2.640303,2.602629,1.654227,1.953212,2.966090,0.972206,0.386548,0.444027,0.069218,0.031630,0.024703,0.262674,0.032205,0.272439,0.567503,0.268650,0.474694,0.234106,0.114085,0.279361,0.155493,0.392959,0.170598,0.433257,0.285383,0.271233,0.981206,0.301543,0.465172,0.168778,0.284665,29.200000,20.000000,0,0.001630,0.000817,0.941942,0.473019,0.897323,0.942766,0.501676,0,0,0,0,54.677193,
5436,1.234833,2.327474,2.224892,1.199692,2.706785,0.892926,0.153134,0.602239,0.006205,0.108458,0.609732,0.162794,0.016752,0.594802,0.461358,0.409083,0.137124,0.136700,0.201992,0.289562,0.303268,0.440097,0.355885,0.494087,0.095830,0.217797,0.644999,0.460891,0.176266,0.158407,0.064468,48.400000,36.000000,0,0.003313,0.001315,0.998711,0.569789,0.656891,1.000000,0.420491,0,0,0,0,111.350298,
5438,4.568242,2.831221,1.676856,2.234225,2.286396,0.365203,0.003413,0.069089,0.235590,0.028212,0.056294,0.290321,0.077710,0.513212,0.554810,0.648284,0.336472,0.028721,0.165520,0.115824,0.137325,0.203713,0.277137,0.772124,0.062871,0.181622,0.945771,0.235363,0.107297,0.077394,0.114968,19.200000,11.000000,0,0.002361,0.000756,0.558110,0.471386,0.939329,0.845394,0.572112,0,0,0,0,98.922633,
5437,3.014096,1.880968,3.547396,3.349015,1.829540,0.163985,0.351319,0.308763,0.160094,0.090822,0.254246,0.383296,0.129360,0.265439,0.889167,0.281721,0.396144,0.168567,0.015498,0.832561,0.459278,0.079997,0.125488,0.133562,0.191123,0.030524,0.235953,0.020131,0.418850,0.048382,0.261672,21.000000,12.000000,0,0.000675,0.000450,0.914923,0.829747,0.426421,0.531091,0.666950,0,0,0,0,110.987361,
5439,2.683556,1.076451,2.595431,3.064485,3.509108,0.562772,0.492622,0.496463,0.080709,0.170750,0.411713,0.007354,0.165290,0.008592,0.108214,0.086242,0.063723,0.267172,0.351976,0.510325,0.686740,0.316255,0.004431,0.211555,0.233750,0.370056,0.419553,0.299242,0.695630,0.277073,0.162100,34.200000,25.000000,0,0.002631,0.001468,0.942379,0.991296,0.483472,0.605162,0.422330,0,0,0,0,110.504470,
5441,4.611070,1.055318,2.572754,2.595875,1.388209,0.209209,0.110215,0.040237,0.214190,0.167919,0.380243,0.033415,0.120205,0.599413,0.019471,0.395500,0.249858,0.071171,0.302629,0.845798,0.661073,0.001106,0.347885,0.193781,0.001574,0.083570,0.383936,0.241856,0.315192,0.073111,0.031211,22.000000,12.000000,0,0.000759,0.000308,0.548124,0.993660,0.669543,0.629392,0.783733,0,0,0,0,105.299583,
5442,3.056833,2.004219,2.202259,1.481174,2.030229,0.254054,0.269908,0.281898,0.289832,0.105235,0.534253,0.127941,0.074413,0.004334,0.411444,0.073000,0.049744,0.201424,0.252607,0.062533,0.273585,0.125310,0.099540,0.711469,0.178010,0.129358,0.672622,0.017787,0.561462,0.099758,0.196811,21.800000,15.000000,0,0.002001,0.000775,0.912389,0.730764,0.551088,1.000000,0.692248,0,0,0,0,108.679911,
5445,3.980922,1.775098,1.213626,1.222304,2.578065,0.039721,0.179175,0.679849,0.086805,0.024654,0.332796,0.246043,0.163637,0.187761,0.342753,0.163397,0.107882,0.173784,0.007889,0.908956,0.589557,0.112859,0.291083,0.601045,0.211530,0.382134,0.074243,0.341643,0.262354,0.001486,0.123179,14.000000,8.000000,0,0.000575,0.000315,0.803875,0.859165,0.975864,1.000000,0.409289,0,0,0,0,83.859290,
5443,1.191549,1.352940,3.524720,3.817912,3.952390,0.548426,0.233817,0.557258,0.143576,0.093849,0.178823,0.419734,0.187384,0.505880,0.988031,0.634871,0.292224,0.094479,0.064101,0.558597,0.473260,0.268627,0.219137,0.272039,0.118615,0.315839,0.208148,0.454438,0.054839,0.294461,0.093430,50.200000,37.000000,0,0.005014,0.001480,1.000000,0.929389,0.444737,0.436067,0.266200,0,0,0,0,101.473454,
5444,1.767952,2.424228,2.920233,3.384817,3.449842,0.778429,0.324671,0.230941,0.234103,0.175872,0.688240,0.458248,0.076226,0.689730,0.757894,0.550609,0.366898,0.130321,0.221299,0.467581,0.083461,0.469556,0.015239,0.365471,0.082400,0.169495,0.540899,0.155003,0.368220,0.205234,0.151561,47.400000,38.000000,0,0.002438,0.001225,0.989750,0.670152,0.586056,0.536671,0.347137,0,0,0,0,111.158686,
5447,2.337829,1.183143,1.790956,2.249515,2.856267,0.702149,0.039827,0.169130,0.157401,0.138480,0.491844,0.363326,0.130820,0.105594,0.686236,0.184016,0.432246,0.291134,0.371314,0.746937,0.380885,0.345352,0.363776,0.529228,0.244782,0.018457,0.265644,0.120265,0.155105,0.230137,0.070335,43.200000,22.000000,0,0.003039,0.001155,0.954666,0.974923,0.738459,0.894812,0.378516,0,0,0,0,103.592481,
5446,4.414035,2.732603,3.842904,3.107602,1.628086,0.494816,0.456815,0.396638,0.013507,0.062361,0.136297,0.088648,0.018431,0.432136,0.226911,0.486207,0.159493,0.003597,0.157868,0.125813,0.181384,0.237189,0.142742,0.093708,0.040066,0.229913,0.865127,0.429963,0.617657,0.124253,0.248790,17.200000,7.000000,0,0.001382,0.000733,0.746760,0.427727,0.434396,0.443563,0.769533,0,0,1,0,111.561777,
5449,4.109865,1.549964,1.981102,3.620725,3.143307,0.345764,0.136881,0.650363,0.100187,0.123295,0.096955,0.010163,0.099669,0.134297,0.912923,0.118331,0.260542,0.213695,0.027867,0.570966,0.553851,0.454899,0.393543,0.661544,0.108072,0.056108,0.912197,0.178242,0.433594,0.245250,0.138479,22.200000,17.000000,0,0.001156,0.000459,0.867710,0.729539,0.669616,0.631324,0.492731,0,0,0,0,97.434234,
5448,2.139250,2.133768,3.652781,1.080374,1.220585,0.585690,0.366354,0.177872,0.253896,0.077547,0.441458,0.285789,0.162081,0.376073,0.484598,0.595693,0.018582,0.090403,0.239799,0.051405,0.009773,0.065015,0.113025,0.322159,0.204975,0.292202,0.441346,0.365157,0.196297,0.148987,0.185611,46.800000,39.000000,0,0.000990,0.000425,0.970585,0.686657,0.432367,1.000000,0.825849,0,0,0,0,112.604742,
5450,3.557673,2.508611,3.098889,2.482585,3.775153,0.171949,0.477129,0.362218,0.024510,0.160589,0.292835,0.167345,0.144874,0.644610,0.516070,0.441172,0.445195,0.038673,0.177833,0.354229,0.260486,0.328741,0.041894,0.044052,0.237348,0.106821,0.156199,0.081158,0.088897,0.217988,0.238455,14.400000,8.000000,0,0.001771,0.000655,0.843095,0.564868,0.570135,0.682102,0.292945,0,0,0,0,111.884313,
5455,2.836743,1.679922,2.768965,1.716898,1.812128,0.870319,0.207272,0.608972,0.119423,0.195702,0.075596,0.340165,0.050968,0.559761,0.261298,0.679937,0.077696,0.134247,0.096674,0.959407,0.481305,0.173169,0.321352,0.215348,0.165889,0.045871,0.811728,0.056683,0.583599,0.050715,0.094398,25.000000,15.000000,0,0.001340,0.000538,0.937889,0.803732,0.702758,0.929967,0.729603,0,0,0,0,62.613014,
5451,1.692481,0.891543,1.034993,2.968510,2.197919,0.880506,0.019148,0.111125,0.179572,0.039937,0.637448,0.380437,0.007489,0.227407,0.068952,0.229130,0.216971,0.256049,0.389827,0.772168,0.411153,0.191299,0.264479,0.583572,0.066031,0.344870,0.744223,0.391069,0.683180,0.023882,0.041251,70.800000,58.000000,0,0.005496,0.001828,0.989157,1.121651,0.998722,0.628392,0.520278,1,0,0,0,113.426733,
5453,3.481728,1.311535,3.340434,1.813937,3.621622,0.402930,0.073788,0.076036,0.198826,0.066163,0.573696,0.206716,0.043151,0.477161,0.730345,0.350385,0.401770,0.035936,0.333542,0.633265,0.647591,0.409553,0.248733,0.143441,0.274141,0.353152,0.596890,0.278304,0.487116,0.279347,0.006545,20.400000,10.000000,0,0.006390,0.002511,0.757701,0.955396,0.473507,0.932874,0.413086,0,0,0,0,106.899272,
5452,1.268910,2.930752,2.386523,2.828762,2.394003,0.665197,0.422363,0.500675,0.042756,0.132920,0.229096,0.497439,0.106146,0.060381,0.184755,0.313685,0.127583,0.269334,0.146647,0.238764,0.103345,0.047011,0.069895,0.478910,0.031933,0.192082,0.006653,0.218342,0.293931,0.075024,0.278749,46.000000,38.000000,0,0.001818,0.000850,0.999916,0.493891,0.568031,0.537096,0.420143,0,0,0,0,112.534113,
5454,4.912857,2.261578,1.457993,3.675798,2.684552,0.076683,0.296089,0.312762,0.272159,0.003847,0.420091,0.111915,0.188942,0.317554,0.841303,0.027917,0.334241,0.161647,0.283509,0.416408,0.331148,0.283270,0.197080,0.750972,0.149267,0.208896,0.338695,0.493547,0.033386,0.156023,0.216530,23.600000,14.000000,0,0.000465,0.000240,0.529976,0.646302,0.892551,0.588208,0.409533,0,0,0,0,109.690624,
5456,2.966891,2.216171,2.065021,3.227307,3.899741,0.421917,0.106171,0.347658,0.105158,0.013033,0.047454,0.450504,0.132986,0.661146,0.880526,0.286431,0.044349,0.050834,0.265768,0.298117,0.532452,0.228376,0.309341,0.109382,0.010220,0.249301,0.836335,0.039964,0.400296,0.264017,0.164588,18.600000,8.000000,0,0.001382,0.000642,0.922039,0.678263,0.802077,0.451039,0.386690,0,0,0,0,99.692326,
5462,4.240522,2.088345,2.871080,2.085368,2.431081,0.915229,0.051439,0.208600,0.123240,0.092971,0.113588,0.151783,0.116084,0.033850,0.289964,0.511837,0.351737,0.280903,0.209557,0.171387,0.503656,0.384130,0.380560,0.563580,0.254365,0.251945,0.938761,0.160537,0.594989,0.031980,0.200190,19.000000,10.000000,0,0.001944,0.000789,0.795618,0.611064,0.580654,0.947814,0.612976,0,0,0,0,54.297512,
5457,4.781311,1.700110,3.754233,2.211841,1.972154,0.630600,0.398159,0.579524,0.248924,0.186125,0.402951,0.222279,0.020988,0.200618,0.456327,0.422082,0.301412,0.243889,0.054263,0.825491,0.031868,0.369725,0.185067,0.473907,0.293452,0.011569,0.310117,0.479992,0.205756,0.092789,0.117457,11.400000,5.000000,0,0.001801,0.000894,0.838759,0.847245,0.445163,0.926365,0.581483,0,0,0,0,112.114459,
5458,3.354988,2.941196,1.136491,3.323613,1.509236,0.835600,0.237342,0.509616,0.175773,0.148736,0.599344,0.065100,0.172065,0.404656,0.099512,0.044581,0.493713,0.083516,0.104297,0.108757,0.433161,0.496008,0.236527,0.231438,0.127554,0.151284,0.504313,0.263783,0.670434,0.042691,0.254786,16.600000,8.000000,0,0.001114,0.000459,0.928433,0.523917,0.982563,0.532177,0.779539,0,0,0,0,112.265232,
