sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
3-corner-density,53,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,25,246,3,3,500,2,0.004,4,0.007691127603580483,0.3265081946061539,4.559550483178482,0,0.4080038170829665,0.12998670464120252,0.08766494524758274,6.405694997499676,3.125,2.5,True,0.1246498928977139,0.6730474686484617,0.39397201794237036,0.0,0.0,
3-corner-density,50,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,37,218,2,2,500,1,0.002,4,0.00927447233934231,0.2789552500387362,4.559550483178482,0,0.4384726551494311,0.15174218612675655,0.10312924978924587,6.397881831974862,2.5,2.0,True,0.13623158708328076,0.4409100831177066,0.0,0.0,0.0,
3-corner-density,55,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,62,238,3,3,500,2,0.004,5,0.008053971512502756,0.3190217190214,4.559550483178482,0,0.5184442989028665,0.3469559167930469,0.0975706583904899,6.367401143818484,3.125,2.5,True,0.13534850649052327,0.7261048857424436,0.505850493769673,0.0,0.0,
3-corner-density,56,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,45,228,3,3,500,2,0.004,3,0.007860470369267958,0.38580796447214105,4.559550483178482,0,0.4004568508505239,0.229817561367319,0.10357446468749419,6.384393057572742,3.125,2.5,True,0.1250230512143425,0.697795443532981,0.38177183242701834,0.0,0.0,
3-corner-density,57,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,63,238,3,3,500,2,0.004,4,0.008313873690152462,0.38961843771883586,4.559550483178482,0,0.4584610938699094,0.2890939869408537,0.09672007668714055,6.377494744532245,3.125,2.5,True,0.13115302901940848,0.6714843780631229,0.44946242763667216,0.0,0.0,
3-corner-density,60,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,37,253,3,3,500,2,0.004,3,0.0073818117106316805,0.3701760400695697,4.559550483178482,0,0.4229663715509348,0.17579176591039278,0.10009618102292163,6.396368809840735,3.125,2.5,True,0.12474119258804528,0.5517910735722299,0.41860288503278903,0.0,0.0,
3-corner-density,58,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,34,199,3,3,500,2,0.004,4,0.007877475547486412,0.320637603279474,4.559550483178482,0,0.4551138586179278,0.14830591717395503,0.0955386245613166,6.4034911752321095,3.125,2.5,True,0.1222030806335643,0.5653976873423275,0.452327484089436,0.0,0.0,
3-corner-density,59,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,8,202,2,2,500,1,0.002,4,0.007804590408653667,0.28421327095971094,4.559550483178482,0,0.3247010867434215,0.09312977383571748,0.027374284714377858,6.4116782174662745,2.5,2.0,True,0.12692526143888877,0.32629605307652254,0.0,0.0,0.0,
3-corner-density,61,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,31,204,2,2,500,1,0.002,4,0.00834769199402352,0.4247057946873234,4.559550483178482,0,0.4018299601595117,0.12345379725831837,0.060075195623297106,6.403967698181167,2.5,2.0,True,0.13297102197157687,0.4039981774029628,0.0,0.0,0.0,
3-corner-density,63,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,27,221,2,2,500,1,0.002,3,0.007175200375783675,0.44403262367367446,4.559550483178482,0,0.3088889700475413,0.11720211242548832,0.07086283427900542,6.403812212936591,2.5,2.0,True,0.12062621951151518,0.31002536491999216,0.0,0.0,0.0,
3-corner-density,62,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,78,208,2,2,500,1,0.002,5,0.0077898243027600955,0.2369387839825503,4.559550483178482,0,0.48149467356540765,0.32858908401234066,0.09355207800519381,6.368613256525163,2.5,2.0,True,0.1298396116093872,0.4850467448982968,0.0,0.0,0.0,
3-corner-density,64,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,27,275,3,3,500,2,0.004,4,0.007754581461000498,0.3198158251793348,4.559550483178482,1,0.5138325982786384,0.13419837888124708,0.09875527327499134,6.4047614255895375,3.125,2.5,True,0.13785895563566627,0.7021806334730608,0.5078535068644738,0.0,0.0,
3-corner-density,65,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,17,238,3,3,500,2,0.004,4,0.008315378424102349,0.4017888488002441,4.559550483178482,0,0.4219831459342447,0.07328143634236794,0.03660713588790793,6.416545365981224,3.125,2.5,True,0.1289133501585278,0.6834214467438587,0.40825845312830056,0.0,0.0,
3-corner-density,66,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,25,241,2,2,500,1,0.002,3,0.007644358863434064,0.42854763189753875,4.559550483178482,0,0.40939728817858967,0.10462110287152264,0.10199288628194496,6.405340946445557,2.5,2.0,True,0.12325908460725317,0.41112448055427175,0.0,0.0,0.0,
3-corner-density,76,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,369,False,0,206,2,2,370,1,0.002702702702702703,5,0.008581546829711684,0.3600514585350236,4.559550483178482,0,0.323193863822476,8.296011682910588e-05,8.296011682910588e-05,5.916063173691825,2.5,2.0,True,0.13447075924350124,0.3257791118304072,0.0,0.0,0.0,
3-corner-density,73,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,446,False,0,227,2,2,447,1,0.0022371364653243847,3,0.007445945460306191,0.29726094386045965,4.559550483178482,0,0.38459463113294845,8.120533047388864e-05,8.120533047388864e-05,6.2465766874548905,2.5,2.0,True,0.11947540294975119,0.38638597726932145,0.0,0.0,0.0,
3-corner-density,67,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,5,201,3,3,500,2,0.004,4,0.008799267412133105,0.4371361521439976,4.559550483178482,1,0.39787128666375227,0.05264944974456092,0.048847037115001685,6.4148793774044295,3.125,2.5,True,0.12437831537555658,0.583563994242034,0.38784440053520614,0.0,0.0,
3-corner-density,68,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,7,221,2,2,500,1,0.002,4,0.00699969759550001,0.3776200204604976,4.559550483178482,0,0.3006433781564384,0.06684616737833192,0.036296687495287874,6.410943820036222,2.5,2.0,True,0.12981085179771085,0.30202105982062166,0.0,0.0,0.0,
